"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","60231","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Mon Feb 16 07:39:00 UTC 2026","failed","Mon Feb 16 07:40:01 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121515","testCancelButtonBehavior","TestSuite","Mon Feb 16 07:37:30 UTC 2026","passed","Mon Feb 16 07:39:32 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"","2144","isLogin","TestSuite","Mon Feb 16 07:39:56 UTC 2026","passed","Mon Feb 16 07:39:58 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"Verify that the content field validation fails for too short input and passes for valid content","535","verifyTooShortContent","TestSuite","Mon Feb 16 07:37:55 UTC 2026","passed","Mon Feb 16 07:37:55 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify that the publish button is enabled and the warning disappears when the content is valid","791","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Mon Feb 16 07:37:46 UTC 2026","failed","Mon Feb 16 07:37:47 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"","1020","secondTest","TestSuite","Mon Feb 16 07:39:59 UTC 2026","passed","Mon Feb 16 07:40:00 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Verify validation logic for invalid Source field and successful publish after correction","32215","SourceFieldNonValidValidation","TestSuite","Mon Feb 16 07:37:55 UTC 2026","broken","Mon Feb 16 07:38:27 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that the Edit News form contains the particular fields in English locale","60146","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Mon Feb 16 07:38:54 UTC 2026","failed","Mon Feb 16 07:39:54 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"Verify that the Create News form contains the particular fields in English locale","8578","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Mon Feb 16 07:37:31 UTC 2026","passed","Mon Feb 16 07:37:40 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"","0","removeAllTags","TestSuite","Mon Feb 16 07:41:47 UTC 2026","broken","Mon Feb 16 07:41:47 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","removeAllTags"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","30294","CancelEditing","TestSuite","Mon Feb 16 07:39:37 UTC 2026","broken","Mon Feb 16 07:40:08 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","429","verifyContentValidationAndPublishButtonLogic20","TestSuite","Mon Feb 16 07:37:47 UTC 2026","passed","Mon Feb 16 07:37:47 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"","1367","checkFourTagsSelection","TestSuite","Mon Feb 16 07:40:14 UTC 2026","passed","Mon Feb 16 07:40:16 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"The test checks validation when loading an image that is too large","167","imgUploadTooLargeNegative","TestSuite","Mon Feb 16 07:38:47 UTC 2026","passed","Mon Feb 16 07:38:47 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"","1700","signInTest","TestSuite","Mon Feb 16 07:41:48 UTC 2026","passed","Mon Feb 16 07:41:50 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"","2550","isUserLoggedIn","TestSuite","Mon Feb 16 07:40:06 UTC 2026","broken","Mon Feb 16 07:40:09 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7214","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Mon Feb 16 07:37:32 UTC 2026","passed","Mon Feb 16 07:37:39 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"","1779","isLogin","TestSuite","Mon Feb 16 07:40:05 UTC 2026","passed","Mon Feb 16 07:40:07 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"","91658","checkThreeTagsSelection","TestSuite","Mon Feb 16 07:40:16 UTC 2026","passed","Mon Feb 16 07:41:48 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","750","checkPreviewPage","TestSuite","Mon Feb 16 07:38:54 UTC 2026","failed","Mon Feb 16 07:38:55 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"","61322","checkOneTagSelection","TestSuite","Mon Feb 16 07:40:16 UTC 2026","failed","Mon Feb 16 07:41:17 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","1","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Mon Feb 16 07:37:15 UTC 2026","unknown","Mon Feb 16 07:37:15 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
