"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1161","checkOneTagSelection","TestSuite","Mon Feb 16 01:23:42 UTC 2026","passed","Mon Feb 16 01:23:43 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","60342","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Mon Feb 16 01:22:37 UTC 2026","failed","Mon Feb 16 01:23:37 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"","1704","checkFourTagsSelection","TestSuite","Mon Feb 16 01:23:40 UTC 2026","passed","Mon Feb 16 01:23:42 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121193","testCancelButtonBehavior","TestSuite","Mon Feb 16 01:20:37 UTC 2026","passed","Mon Feb 16 01:22:38 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"The test checks validation error when uploading a GIF image (unsupported format)","125","imgUploadGIFNegative","TestSuite","Mon Feb 16 01:22:21 UTC 2026","passed","Mon Feb 16 01:22:21 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"The test checks validation when loading an image that is too large","189","imgUploadTooLargeNegative","TestSuite","Mon Feb 16 01:22:27 UTC 2026","passed","Mon Feb 16 01:22:28 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify that the publish button is enabled and the warning disappears when the content is valid","31436","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Mon Feb 16 01:20:54 UTC 2026","broken","Mon Feb 16 01:21:26 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"Verify that the Create News form contains the particular fields in English locale","9171","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Mon Feb 16 01:20:37 UTC 2026","passed","Mon Feb 16 01:20:46 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that the content field validation fails for too short input and passes for valid content","562","verifyTooShortContent","TestSuite","Mon Feb 16 01:21:31 UTC 2026","passed","Mon Feb 16 01:21:32 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7370","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Mon Feb 16 01:20:37 UTC 2026","passed","Mon Feb 16 01:20:45 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
