"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the content field validation fails for too short input and passes for valid content","531","verifyTooShortContent","TestSuite","Thu Feb 12 17:03:37 UTC 2026","passed","Thu Feb 12 17:03:38 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify that the Edit News form contains the particular fields in English locale","11069","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Thu Feb 12 17:04:39 UTC 2026","passed","Thu Feb 12 17:04:50 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"The test checks validation error when uploading a GIF image (unsupported format)","158","imgUploadGIFNegative","TestSuite","Thu Feb 12 17:04:26 UTC 2026","passed","Thu Feb 12 17:04:26 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"Verify that news can be published with empty Source field","8787","SourceFieldValidation","TestSuite","Thu Feb 12 17:04:13 UTC 2026","passed","Thu Feb 12 17:04:22 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","827","checkPreviewPage","TestSuite","Thu Feb 12 17:04:36 UTC 2026","failed","Thu Feb 12 17:04:37 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121338","testCancelButtonBehavior","TestSuite","Thu Feb 12 17:03:11 UTC 2026","passed","Thu Feb 12 17:05:12 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"","1219","checkThreeTagsSelection","TestSuite","Thu Feb 12 17:05:26 UTC 2026","passed","Thu Feb 12 17:05:27 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"","1558","checkOneTagSelection","TestSuite","Thu Feb 12 17:05:21 UTC 2026","passed","Thu Feb 12 17:05:23 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify validation logic for invalid Source field and successful publish after correction","32308","SourceFieldNonValidValidation","TestSuite","Thu Feb 12 17:03:38 UTC 2026","broken","Thu Feb 12 17:04:10 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that the Create News form contains the particular fields in Ukrainian locale","8711","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Thu Feb 12 17:03:12 UTC 2026","passed","Thu Feb 12 17:03:21 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"","2677","isLogin","TestSuite","Thu Feb 12 17:04:56 UTC 2026","passed","Thu Feb 12 17:04:58 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","178","verifyContentValidationAndPublishButtonLogic20","TestSuite","Thu Feb 12 17:03:29 UTC 2026","passed","Thu Feb 12 17:03:30 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"The test checks successful validation when uploading a valid PNG image","422","imgUploadPositive","TestSuite","Thu Feb 12 17:04:29 UTC 2026","passed","Thu Feb 12 17:04:29 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"The test checks validation when loading an image that is too large","170","imgUploadTooLargeNegative","TestSuite","Thu Feb 12 17:04:33 UTC 2026","passed","Thu Feb 12 17:04:33 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"","845","secondTest","TestSuite","Thu Feb 12 17:05:00 UTC 2026","passed","Thu Feb 12 17:05:01 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Verify that the Create News form contains the particular fields in English locale","10209","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Thu Feb 12 17:03:11 UTC 2026","passed","Thu Feb 12 17:03:21 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that the publish button is enabled and the warning disappears when the content is valid","1253","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Thu Feb 12 17:03:29 UTC 2026","broken","Thu Feb 12 17:03:30 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
