"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7550","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Fri Feb 13 08:42:13 UTC 2026","passed","Fri Feb 13 08:42:21 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"Verify the validation of the title field","1797","verifyTitleFieldAndPublishButtonLogic","TestSuite","Fri Feb 13 08:43:13 UTC 2026","passed","Fri Feb 13 08:43:15 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","178","verifyContentValidationAndPublishButtonLogic20","TestSuite","Fri Feb 13 08:42:28 UTC 2026","passed","Fri Feb 13 08:42:28 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"Verify that the Create News form contains the particular fields in English locale","9485","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Fri Feb 13 08:42:12 UTC 2026","passed","Fri Feb 13 08:42:21 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"","2815","isLogin","TestSuite","Fri Feb 13 08:43:52 UTC 2026","passed","Fri Feb 13 08:43:54 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"The test checks validation error when uploading a GIF image (unsupported format)","161","imgUploadGIFNegative","TestSuite","Fri Feb 13 08:43:20 UTC 2026","passed","Fri Feb 13 08:43:20 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"","794","secondTest","TestSuite","Fri Feb 13 08:43:55 UTC 2026","passed","Fri Feb 13 08:43:56 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","120835","CancelEditing","TestSuite","Fri Feb 13 08:43:51 UTC 2026","passed","Fri Feb 13 08:45:52 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that the publish button is enabled and the warning disappears when the content is valid","1139","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Fri Feb 13 08:42:27 UTC 2026","passed","Fri Feb 13 08:42:28 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"","1201","isLogin","TestSuite","Fri Feb 13 08:44:01 UTC 2026","passed","Fri Feb 13 08:44:02 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
