"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the content field validation fails for too short input and passes for valid content","555","verifyTooShortContent","TestSuite","Fri Mar 13 18:51:28 UTC 2026","passed","Fri Mar 13 18:51:29 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","402","verifyContentValidationAndPublishButtonLogic20","TestSuite","Fri Mar 13 18:50:52 UTC 2026","passed","Fri Mar 13 18:50:53 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"Verify that an authorized user can successfully delete an existing EcoNews item","448","testDeleteEcoNewsById","TestSuite","Fri Mar 13 18:55:24 UTC 2026","passed","Fri Mar 13 18:55:24 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteEcoNewsById"
"Verify that active replies for a comment can be retrieved when page size is set to 1.","464","testGetActiveRepliesWithSizeOne","TestSuite","Fri Mar 13 18:55:29 UTC 2026","passed","Fri Mar 13 18:55:29 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesWithSizeOne"
"Verify that an attempt to like user's own EcoNews returns 400 status code ","212","likeOwnEcoNews","TestSuite","Fri Mar 13 18:55:33 UTC 2026","passed","Fri Mar 13 18:55:33 UTC 2026","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","likeOwnEcoNews"
"Verify that active replies are correctly sorted:
1. By createdDate in descending order
2. By modifiedDate in descending order
3. By multiple fields (createdDate, modifiedDate) in descending order

Also verifies:
- Correct page metadata
- Correct reply order positions
","1562","testSortByDates","TestSuite","Fri Mar 13 18:55:29 UTC 2026","passed","Fri Mar 13 18:55:31 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testSortByDates"
"Verify that news can be published with empty Source field","9284","SourceFieldValidation","TestSuite","Fri Mar 13 18:52:06 UTC 2026","passed","Fri Mar 13 18:52:15 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"","270","addSubCommentTest","TestSuite","Fri Mar 13 18:55:22 UTC 2026","passed","Fri Mar 13 18:55:22 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","addSubCommentTest"
"Verify that active replies for a comment can be retrieved successfully without query parameters.","474","testGetActiveRepliesDefault","TestSuite","Fri Mar 13 18:55:28 UTC 2026","passed","Fri Mar 13 18:55:28 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesDefault"
"The test checks validation when loading an image that is too large","491","imgUploadTooLargeNegative","TestSuite","Fri Mar 13 18:52:26 UTC 2026","failed","Fri Mar 13 18:52:27 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
