"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","821","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Mon Feb 16 23:12:37 UTC 2026","passed","Mon Feb 16 23:12:38 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"Verify that the Create News form contains the particular fields in English locale","10528","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Mon Feb 16 23:10:01 UTC 2026","passed","Mon Feb 16 23:10:12 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"","1473","checkFourTagsSelection","TestSuite","Mon Feb 16 23:12:01 UTC 2026","passed","Mon Feb 16 23:12:03 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Precondition: login user, create EcoNews, open Edit News page by provided newsId, and switch to the required language","1","beforeMethod","TestSuite","Mon Feb 16 23:11:42 UTC 2026","broken","Mon Feb 16 23:11:42 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","beforeMethod"
"Verify that updating EcoNews with a specific image is successful","526","testUpdateEcoNewsByIdWithImage","TestSuite","Mon Feb 16 23:12:37 UTC 2026","passed","Mon Feb 16 23:12:37 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"The test checks validation error when uploading a GIF image (unsupported format)","145","imgUploadGIFNegative","TestSuite","Mon Feb 16 23:11:15 UTC 2026","passed","Mon Feb 16 23:11:16 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"","0","removeAllTags","TestSuite","Mon Feb 16 23:12:33 UTC 2026","broken","Mon Feb 16 23:12:33 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","removeAllTags"
"Verify that updating EcoNews without providing an image works correctly","233","testUpdateEcoNewsByIdWithoutImage","TestSuite","Mon Feb 16 23:12:38 UTC 2026","passed","Mon Feb 16 23:12:38 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"","397","testGetActiveReplies","TestSuite","Mon Feb 16 23:12:39 UTC 2026","passed","Mon Feb 16 23:12:40 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveReplies"
"Verify the validation of the title field","1803","verifyTitleFieldAndPublishButtonLogic","TestSuite","Mon Feb 16 23:11:08 UTC 2026","passed","Mon Feb 16 23:11:10 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
