"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an attempt to like another user's EcoNews without being authorized returns 401 status code","752","likeAnotherUsersEcoNewsByIdWithoutToken","TestSuite","Sat Mar 14 08:18:54 UTC 2026","passed","Sat Mar 14 08:18:54 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdWithoutTokenTest","likeAnotherUsersEcoNewsByIdWithoutToken"
"Verify that the Create News form contains the particular fields in Ukrainian locale","5365","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Mar 14 08:13:20 UTC 2026","broken","Sat Mar 14 08:13:26 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","1086","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Sat Mar 14 08:18:44 UTC 2026","passed","Sat Mar 14 08:18:46 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"Verify that the publish button is enabled and the warning disappears when the content is valid","31191","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Sat Mar 14 08:13:36 UTC 2026","broken","Sat Mar 14 08:14:07 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"","356","Like a comment","TestSuite","Sat Mar 14 08:18:42 UTC 2026","passed","Sat Mar 14 08:18:42 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","likeCommentTest"
"","1","deleteCommentTest","TestSuite","Sat Mar 14 08:18:42 UTC 2026","skipped","Sat Mar 14 08:18:42 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","deleteCommentTest"
"Verify that requesting a non-existing EcoNews returns 404 status code.","247","getNonExistingEcoNewsTestShouldReturn404","TestSuite","Sat Mar 14 08:18:44 UTC 2026","passed","Sat Mar 14 08:18:45 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getNonExistingEcoNewsTestShouldReturn404"
"Verify that the system returns error when replying to a reply","271","testReplyToPeplyShouldReturnError","TestSuite","Sat Mar 14 08:18:50 UTC 2026","passed","Sat Mar 14 08:18:50 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testReplyToPeplyShouldReturnError"
"","1737","checkThreeTagsSelection","TestSuite","Sat Mar 14 08:16:39 UTC 2026","passed","Sat Mar 14 08:16:40 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"The test checks validation when loading an image that is too large","179","imgUploadTooLargeNegative","TestSuite","Sat Mar 14 08:15:10 UTC 2026","passed","Sat Mar 14 08:15:10 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"","586","addSubCommentTestWithImages","TestSuite","Sat Mar 14 08:18:41 UTC 2026","passed","Sat Mar 14 08:18:42 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","addSubCommentTestWithImages"
"","343","addSubCommentTest","TestSuite","Sat Mar 14 08:18:41 UTC 2026","passed","Sat Mar 14 08:18:42 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","addSubCommentTest"
"","1631","checkOneTagSelection","TestSuite","Sat Mar 14 08:16:34 UTC 2026","passed","Sat Mar 14 08:16:36 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verified that a text-only comment is successfully created and returns correct data.","411","addCommentTest","TestSuite","Sat Mar 14 08:18:41 UTC 2026","passed","Sat Mar 14 08:18:41 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","addCommentTest"
"Verify that the content field validation fails for too short input and passes for valid content","533","verifyTooShortContent","TestSuite","Sat Mar 14 08:14:13 UTC 2026","passed","Sat Mar 14 08:14:13 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify validation logic for invalid Source field and successful publish after correction","31878","SourceFieldNonValidValidation","TestSuite","Sat Mar 14 08:14:15 UTC 2026","broken","Sat Mar 14 08:14:46 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Add the same EcoNews twice - should return 400 error","271","addToFavoritesTwiceShouldReturnError400","TestSuite","Sat Mar 14 08:18:51 UTC 2026","failed","Sat Mar 14 08:18:51 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addToFavoritesTwiceShouldReturnError400"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","250","testDeleteNonExistingEcoNewsShouldReturn404","TestSuite","Sat Mar 14 08:18:44 UTC 2026","passed","Sat Mar 14 08:18:44 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteNonExistingEcoNewsShouldReturn404"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","61262","checkPreviewPage","TestSuite","Sat Mar 14 08:15:13 UTC 2026","failed","Sat Mar 14 08:16:14 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"","278","deleteSubCommentTest","TestSuite","Sat Mar 14 08:18:42 UTC 2026","failed","Sat Mar 14 08:18:42 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","deleteSubCommentTest"
"Attempt to remove EcoNews from favorites without token - should return 401","233","removeFromFavorites_unauthorized_shouldReturn401","TestSuite","Sat Mar 14 08:18:52 UTC 2026","passed","Sat Mar 14 08:18:52 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","removeFromFavorites_unauthorized_shouldReturn401"
"","3312","isUserLoggedIn","TestSuite","Sat Mar 14 08:16:25 UTC 2026","passed","Sat Mar 14 08:16:28 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
