"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify validation logic for invalid Source field and successful publish after correction","32245","SourceFieldNonValidValidation","TestSuite","Sat Feb 14 15:48:23 UTC 2026","broken","Sat Feb 14 15:48:56 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"","2066","isUserLoggedIn","TestSuite","Sat Feb 14 15:50:22 UTC 2026","broken","Sat Feb 14 15:50:24 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"","1","removeAllTags","TestSuite","Sat Feb 14 15:50:32 UTC 2026","broken","Sat Feb 14 15:50:32 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","removeAllTags"
"Verify that an attempt to like another user's EcoNews returns 200 status code","363","likeAnotherUsersEcoNewsById","TestSuite","Sat Feb 14 15:50:35 UTC 2026","passed","Sat Feb 14 15:50:35 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeAnotherUsersEcoNewsById"
"Verify that an attempt to like non-existing EcoNews returns 404 status code","98","likeNonExistingEcoNewsById","TestSuite","Sat Feb 14 15:50:35 UTC 2026","passed","Sat Feb 14 15:50:35 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeNonExistingEcoNewsById"
"","470","isLogin","TestSuite","Sat Feb 14 15:50:08 UTC 2026","passed","Sat Feb 14 15:50:09 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"","767","secondTest","TestSuite","Sat Feb 14 15:50:10 UTC 2026","passed","Sat Feb 14 15:50:11 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","2","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Sat Feb 14 15:47:10 UTC 2026","unknown","Sat Feb 14 15:47:10 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","30356","CancelEditing","TestSuite","Sat Feb 14 15:49:37 UTC 2026","broken","Sat Feb 14 15:50:07 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"","2051","checkFourTagsSelection","TestSuite","Sat Feb 14 15:50:26 UTC 2026","passed","Sat Feb 14 15:50:28 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that an attempt to like another user's EcoNews without being authorized returns 401 status code","172","likeAnotherUsersEcoNewsByIdWithoutToken","TestSuite","Sat Feb 14 15:50:35 UTC 2026","passed","Sat Feb 14 15:50:35 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdWithoutTokenTest","likeAnotherUsersEcoNewsByIdWithoutToken"
"","1493","signInTest","TestSuite","Sat Feb 14 15:50:32 UTC 2026","passed","Sat Feb 14 15:50:34 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"Verify that the publish button is enabled and the warning disappears when the content is valid","31571","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Sat Feb 14 15:47:46 UTC 2026","broken","Sat Feb 14 15:48:18 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"","1068","checkOneTagSelection","TestSuite","Sat Feb 14 15:50:31 UTC 2026","passed","Sat Feb 14 15:50:32 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify that news can be published with empty Source field","8644","SourceFieldValidation","TestSuite","Sat Feb 14 15:48:57 UTC 2026","passed","Sat Feb 14 15:49:06 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","60203","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Feb 14 15:49:24 UTC 2026","failed","Sat Feb 14 15:50:25 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7124","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Feb 14 15:47:31 UTC 2026","passed","Sat Feb 14 15:47:39 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","347","verifyContentValidationAndPublishButtonLogic20","TestSuite","Sat Feb 14 15:47:46 UTC 2026","passed","Sat Feb 14 15:47:46 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"Verify that the Edit News form contains the particular fields in English locale","60192","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Feb 14 15:49:19 UTC 2026","failed","Sat Feb 14 15:50:20 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"The test checks validation when loading an image that is too large","177","imgUploadTooLargeNegative","TestSuite","Sat Feb 14 15:49:15 UTC 2026","passed","Sat Feb 14 15:49:15 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify that the Create News form contains the particular fields in English locale","8194","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Feb 14 15:47:31 UTC 2026","passed","Sat Feb 14 15:47:39 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121710","testCancelButtonBehavior","TestSuite","Sat Feb 14 15:47:30 UTC 2026","passed","Sat Feb 14 15:49:32 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"Verify that an attempt to get likes count on non-existing Eco News returns 404 status code.","939","countNonExistingEcoNewsLikes","TestSuite","Sat Feb 14 15:50:33 UTC 2026","passed","Sat Feb 14 15:50:34 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","countNonExistingEcoNewsLikes"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","717","checkPreviewPage","TestSuite","Sat Feb 14 15:49:19 UTC 2026","failed","Sat Feb 14 15:49:20 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"","1209","isLogin","TestSuite","Sat Feb 14 15:50:15 UTC 2026","passed","Sat Feb 14 15:50:16 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"Verify that the content field validation fails for too short input and passes for valid content","561","verifyTooShortContent","TestSuite","Sat Feb 14 15:48:23 UTC 2026","passed","Sat Feb 14 15:48:23 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify that an attempt to get likes count on Eco News returns 200 status code.","68","countEcoNewsLikes","TestSuite","Sat Feb 14 15:50:35 UTC 2026","passed","Sat Feb 14 15:50:35 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","countEcoNewsLikes"
"Verify that an attempt to like user's own EcoNews returns 400 status code ","47","likeOwnEcoNews","TestSuite","Sat Feb 14 15:50:35 UTC 2026","passed","Sat Feb 14 15:50:35 UTC 2026","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","likeOwnEcoNews"
"The test checks successful validation when uploading a valid PNG image","411","imgUploadPositive","TestSuite","Sat Feb 14 15:49:12 UTC 2026","passed","Sat Feb 14 15:49:13 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"","1515","checkThreeTagsSelection","TestSuite","Sat Feb 14 15:50:31 UTC 2026","failed","Sat Feb 14 15:50:32 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Verify the validation of the title field","1728","verifyTitleFieldAndPublishButtonLogic","TestSuite","Sat Feb 14 15:49:01 UTC 2026","passed","Sat Feb 14 15:49:03 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"The test checks validation error when uploading a GIF image (unsupported format)","174","imgUploadGIFNegative","TestSuite","Sat Feb 14 15:49:08 UTC 2026","passed","Sat Feb 14 15:49:08 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
