"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields in English locale","9634","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Mar 14 20:51:06 UTC 2026","failed","Sat Mar 14 20:51:15 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that the system returns 404 Not Found when requesting replies for a non-existing comment.","59","testGetActiveRepliesShouldReturn404","TestSuite","Sat Mar 14 20:55:52 UTC 2026","passed","Sat Mar 14 20:55:52 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesShouldReturn404"
"Verified that a text-only comment is successfully created and returns correct data.","159","addCommentTest","TestSuite","Sat Mar 14 20:55:49 UTC 2026","passed","Sat Mar 14 20:55:49 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addCommentTest"
"Attempt to remove EcoNews from favorites without token - should return 401","28","removeFromFavorites_unauthorized_shouldReturn401","TestSuite","Sat Mar 14 20:55:53 UTC 2026","passed","Sat Mar 14 20:55:53 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","removeFromFavorites_unauthorized_shouldReturn401"
"Verify that news can be published with empty Source field","5356","SourceFieldValidation","TestSuite","Sat Mar 14 20:52:03 UTC 2026","failed","Sat Mar 14 20:52:08 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","12792","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Mar 14 20:53:01 UTC 2026","broken","Sat Mar 14 20:53:14 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that the content field validation fails for too short input and passes for valid content","651","verifyTooShortContent","TestSuite","Sat Mar 14 20:51:28 UTC 2026","passed","Sat Mar 14 20:51:28 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify that an attempt to get likes count on Eco News returns 200 status code.","46","countEcoNewsLikes","TestSuite","Sat Mar 14 20:55:53 UTC 2026","passed","Sat Mar 14 20:55:53 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","countEcoNewsLikes"
"Add the same EcoNews twice - should return 400 error","310","addToFavoritesTwiceShouldReturnError400","TestSuite","Sat Mar 14 20:55:52 UTC 2026","passed","Sat Mar 14 20:55:53 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addToFavoritesTwiceShouldReturnError400"
"","1390","checkFourTagsSelection","TestSuite","Sat Mar 14 20:53:31 UTC 2026","passed","Sat Mar 14 20:53:33 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","324","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Sat Mar 14 20:55:50 UTC 2026","passed","Sat Mar 14 20:55:50 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"Verify that updating EcoNews with a specific image is successful","417","testUpdateEcoNewsByIdWithImage","TestSuite","Sat Mar 14 20:55:50 UTC 2026","passed","Sat Mar 14 20:55:50 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"Verify that an attempt to get likes count on non-existing Eco News returns 404 status code.","31","countNonExistingEcoNewsLikes","TestSuite","Sat Mar 14 20:55:53 UTC 2026","passed","Sat Mar 14 20:55:53 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","countNonExistingEcoNewsLikes"
"Verify the validation of the title field","2327","verifyTitleFieldAndPublishButtonLogic","TestSuite","Sat Mar 14 20:52:09 UTC 2026","passed","Sat Mar 14 20:52:11 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"","326","addSubCommentWithImagesTest","TestSuite","Sat Mar 14 20:55:49 UTC 2026","passed","Sat Mar 14 20:55:49 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addSubCommentWithImagesTest"
"Verify that deleting EcoNews without authorization returns 401 status code.","40","testDeleteEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Sat Mar 14 20:55:50 UTC 2026","passed","Sat Mar 14 20:55:50 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testDeleteEcoNewsByIdWithoutTokenShouldReturn401"
