"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that news can be published with empty Source field","8754","SourceFieldValidation","TestSuite","Mon Feb 16 00:24:39 UTC 2026","passed","Mon Feb 16 00:24:48 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that the content field validation fails for too short input and passes for valid content","759","verifyTooShortContent","TestSuite","Mon Feb 16 00:24:02 UTC 2026","passed","Mon Feb 16 00:24:03 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"The test checks validation error when uploading a GIF image (unsupported format)","119","imgUploadGIFNegative","TestSuite","Mon Feb 16 00:24:53 UTC 2026","passed","Mon Feb 16 00:24:53 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"","1320","checkFourTagsSelection","TestSuite","Mon Feb 16 00:26:12 UTC 2026","passed","Mon Feb 16 00:26:13 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7866","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Mon Feb 16 00:23:12 UTC 2026","passed","Mon Feb 16 00:23:19 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","508","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Mon Feb 16 00:27:50 UTC 2026","passed","Mon Feb 16 00:27:50 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"Verify that updating EcoNews without authorization returns 401 status code.","88","testUpdateEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Mon Feb 16 00:27:50 UTC 2026","passed","Mon Feb 16 00:27:50 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testUpdateEcoNewsByIdWithoutTokenShouldReturn401"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121484","testCancelButtonBehavior","TestSuite","Mon Feb 16 00:23:13 UTC 2026","passed","Mon Feb 16 00:25:14 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"Verify that the Edit News form contains the particular fields in English locale","60197","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Mon Feb 16 00:25:03 UTC 2026","failed","Mon Feb 16 00:26:03 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"Verify that EcoNews can be successfully retrieved by ID.","89","getEcoNewsByIdTest","TestSuite","Mon Feb 16 00:27:49 UTC 2026","failed","Mon Feb 16 00:27:49 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsByIdTest"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","30348","CancelEditing","TestSuite","Mon Feb 16 00:25:20 UTC 2026","broken","Mon Feb 16 00:25:51 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that deleting EcoNews without authorization returns 401 status code.","84","testDeleteEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Mon Feb 16 00:27:50 UTC 2026","passed","Mon Feb 16 00:27:50 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testDeleteEcoNewsByIdWithoutTokenShouldReturn401"
"","2412","isUserLoggedIn","TestSuite","Mon Feb 16 00:26:05 UTC 2026","broken","Mon Feb 16 00:26:07 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"","1148","isLogin","TestSuite","Mon Feb 16 00:25:52 UTC 2026","passed","Mon Feb 16 00:25:53 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"","1509","signInTest","TestSuite","Mon Feb 16 00:27:46 UTC 2026","passed","Mon Feb 16 00:27:47 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","224","getEcoNewsLangTest","TestSuite","Mon Feb 16 00:27:49 UTC 2026","passed","Mon Feb 16 00:27:49 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsLangTest"
"Verify that the Create News form contains the particular fields in English locale","9178","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Mon Feb 16 00:23:14 UTC 2026","passed","Mon Feb 16 00:23:23 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","131","testDeleteNonExistingEcoNewsShouldReturn404","TestSuite","Mon Feb 16 00:27:48 UTC 2026","passed","Mon Feb 16 00:27:48 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteNonExistingEcoNewsShouldReturn404"
"","864","secondTest","TestSuite","Mon Feb 16 00:25:54 UTC 2026","passed","Mon Feb 16 00:25:55 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Verify that updating EcoNews without providing an image works correctly","141","testUpdateEcoNewsByIdWithoutImage","TestSuite","Mon Feb 16 00:27:50 UTC 2026","passed","Mon Feb 16 00:27:50 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"Verify validation logic for invalid Source field and successful publish after correction","31576","SourceFieldNonValidValidation","TestSuite","Mon Feb 16 00:24:08 UTC 2026","broken","Mon Feb 16 00:24:39 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"This test verifies that an authorized user can successfully create a new EcoNews item and receive a valid response with generated ID and correct data.","302","createEcoNewsSuccessTest","TestSuite","Mon Feb 16 00:27:48 UTC 2026","passed","Mon Feb 16 00:27:48 UTC 2026","org.greencity.api.CreateEcoNewsTest","API Tests","org.greencity.api.CreateEcoNewsTest","createEcoNewsSuccessTest"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","1","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Mon Feb 16 00:22:56 UTC 2026","unknown","Mon Feb 16 00:22:56 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"","91613","checkThreeTagsSelection","TestSuite","Mon Feb 16 00:26:14 UTC 2026","passed","Mon Feb 16 00:27:46 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Verify that the publish button is enabled and the warning disappears when the content is valid","31114","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Mon Feb 16 00:23:30 UTC 2026","broken","Mon Feb 16 00:24:01 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","60481","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Mon Feb 16 00:25:08 UTC 2026","failed","Mon Feb 16 00:26:09 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that updating EcoNews with a specific image is successful","429","testUpdateEcoNewsByIdWithImage","TestSuite","Mon Feb 16 00:27:50 UTC 2026","passed","Mon Feb 16 00:27:50 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"Verify that requesting a non-existing EcoNews returns 404 status code.","97","getNonExistingEcoNewsTestShouldReturn404","TestSuite","Mon Feb 16 00:27:49 UTC 2026","passed","Mon Feb 16 00:27:49 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getNonExistingEcoNewsTestShouldReturn404"
"","61124","checkOneTagSelection","TestSuite","Mon Feb 16 00:26:14 UTC 2026","failed","Mon Feb 16 00:27:15 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify that an authorized user can successfully delete an existing EcoNews item","250","testDeleteEcoNewsById","TestSuite","Mon Feb 16 00:27:48 UTC 2026","failed","Mon Feb 16 00:27:49 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteEcoNewsById"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","2","verifyEcoNewsPageDataTest","TestSuite","Mon Feb 16 00:27:47 UTC 2026","failed","Mon Feb 16 00:27:47 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"","0","removeAllTags","TestSuite","Mon Feb 16 00:27:45 UTC 2026","broken","Mon Feb 16 00:27:45 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","removeAllTags"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","436","verifyContentValidationAndPublishButtonLogic20","TestSuite","Mon Feb 16 00:23:26 UTC 2026","passed","Mon Feb 16 00:23:27 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"","1396","isLogin","TestSuite","Mon Feb 16 00:25:59 UTC 2026","passed","Mon Feb 16 00:26:00 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"The test checks validation when loading an image that is too large","158","imgUploadTooLargeNegative","TestSuite","Mon Feb 16 00:24:58 UTC 2026","passed","Mon Feb 16 00:24:59 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify the validation of the title field","1333","verifyTitleFieldAndPublishButtonLogic","TestSuite","Mon Feb 16 00:24:45 UTC 2026","passed","Mon Feb 16 00:24:46 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","688","checkPreviewPage","TestSuite","Mon Feb 16 00:25:03 UTC 2026","failed","Mon Feb 16 00:25:03 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"The test checks successful validation when uploading a valid PNG image","365","imgUploadPositive","TestSuite","Mon Feb 16 00:24:56 UTC 2026","passed","Mon Feb 16 00:24:56 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
