"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the system returns 404 Not Found when requesting replies for a non-existing comment.","73","testGetActiveRepliesShouldReturn404","TestSuite","Thu Feb 19 09:38:17 UTC 2026","passed","Thu Feb 19 09:38:17 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesShouldReturn404"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","120562","CancelEditing","TestSuite","Thu Feb 19 09:36:11 UTC 2026","passed","Thu Feb 19 09:38:11 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that EcoNews can be successfully retrieved by ID.","111","getEcoNewsByIdTest","TestSuite","Thu Feb 19 09:38:15 UTC 2026","passed","Thu Feb 19 09:38:16 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsByIdTest"
"","83","Like a comment","TestSuite","Thu Feb 19 09:38:14 UTC 2026","failed","Thu Feb 19 09:38:14 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","likeCommentTest"
"Add the same EcoNews twice - should return 400 error","142","addToFavoritesTwiceShouldReturnError400","TestSuite","Thu Feb 19 09:38:18 UTC 2026","passed","Thu Feb 19 09:38:18 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addToFavoritesTwiceShouldReturnError400"
"","0","deleteCommentTest","TestSuite","Thu Feb 19 09:38:14 UTC 2026","skipped","Thu Feb 19 09:38:14 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","deleteCommentTest"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","787","checkPreviewPage","TestSuite","Thu Feb 19 09:34:52 UTC 2026","failed","Thu Feb 19 09:34:53 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"","316","addSubCommentTestWithImages","TestSuite","Thu Feb 19 09:38:14 UTC 2026","passed","Thu Feb 19 09:38:14 UTC 2026","org.greencity.api.EcoNewsCommentTest","API Tests","org.greencity.api.EcoNewsCommentTest","addSubCommentTestWithImages"
"Verify validation logic for invalid Source field and successful publish after correction","32343","SourceFieldNonValidValidation","TestSuite","Thu Feb 19 09:33:55 UTC 2026","broken","Thu Feb 19 09:34:27 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that comment without replies returns empty active replies page","68","testNoActiveReplies","TestSuite","Thu Feb 19 09:38:17 UTC 2026","passed","Thu Feb 19 09:38:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testNoActiveReplies"
"Add EcoNews to favorites and then remove it (authorized)","79","addAndRemoveEcoNewsFavorites_authorized","TestSuite","Thu Feb 19 09:38:18 UTC 2026","failed","Thu Feb 19 09:38:18 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addAndRemoveEcoNewsFavorites_authorized"
"Verify that an attempt to like another user's EcoNews returns 200 status code","237","likeAnotherUsersEcoNewsById","TestSuite","Thu Feb 19 09:38:19 UTC 2026","passed","Thu Feb 19 09:38:19 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeAnotherUsersEcoNewsById"
"Verify that news can be published with empty Source field","8780","SourceFieldValidation","TestSuite","Thu Feb 19 09:34:32 UTC 2026","passed","Thu Feb 19 09:34:41 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that updating EcoNews without providing an image works correctly","100","testUpdateEcoNewsByIdWithoutImage","TestSuite","Thu Feb 19 09:38:16 UTC 2026","passed","Thu Feb 19 09:38:16 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"","996","checkFourTagsSelection","TestSuite","Thu Feb 19 09:35:54 UTC 2026","passed","Thu Feb 19 09:35:55 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Attempt to add EcoNews to favorites without token - should return 401","46","addToFavorites_unauthorized_shouldReturn401","TestSuite","Thu Feb 19 09:38:18 UTC 2026","passed","Thu Feb 19 09:38:18 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","addToFavorites_unauthorized_shouldReturn401"
"Verify that an authorized user can successfully delete an existing EcoNews item","158","testDeleteEcoNewsById","TestSuite","Thu Feb 19 09:38:15 UTC 2026","passed","Thu Feb 19 09:38:15 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteEcoNewsById"
"","76","getTagsByLanguageTest","TestSuite","Thu Feb 19 09:38:15 UTC 2026","passed","Thu Feb 19 09:38:15 UTC 2026","org.greencity.api.EcoNewsTagsTest","API Tests","org.greencity.api.EcoNewsTagsTest","getTagsByLanguageTest"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","11493","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Thu Feb 19 09:35:29 UTC 2026","passed","Thu Feb 19 09:35:41 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that the publish button is enabled and the warning disappears when the content is valid","1325","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Thu Feb 19 09:33:47 UTC 2026","broken","Thu Feb 19 09:33:48 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"","46","getEcoNewsCountByAuthorIdTest","TestSuite","Thu Feb 19 09:38:15 UTC 2026","passed","Thu Feb 19 09:38:15 UTC 2026","org.greencity.api.EcoNewsCountTest","API Tests","org.greencity.api.EcoNewsCountTest","getEcoNewsCountByAuthorIdTest"
"Verify that the system returns error when replying to a reply","69","testReplyToPeplyShouldReturnError","TestSuite","Thu Feb 19 09:38:18 UTC 2026","passed","Thu Feb 19 09:38:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testReplyToPeplyShouldReturnError"
"Verify that active replies for a comment can be retrieved when page size is set to 1.","147","testGetActiveRepliesWithSizeOne","TestSuite","Thu Feb 19 09:38:17 UTC 2026","passed","Thu Feb 19 09:38:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesWithSizeOne"
"","31270","checkOneTagSelection","TestSuite","Thu Feb 19 09:35:55 UTC 2026","passed","Thu Feb 19 09:36:26 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify that the Create News form contains the particular fields in English locale","8851","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Thu Feb 19 09:33:32 UTC 2026","passed","Thu Feb 19 09:33:41 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"The test checks successful validation when uploading a valid PNG image","413","imgUploadPositive","TestSuite","Thu Feb 19 09:34:45 UTC 2026","passed","Thu Feb 19 09:34:46 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"Verify that an attempt to like non-existing EcoNews returns 404 status code","59","likeNonExistingEcoNewsById","TestSuite","Thu Feb 19 09:38:19 UTC 2026","passed","Thu Feb 19 09:38:19 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeNonExistingEcoNewsById"
