"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1792","checkFourTagsSelection","TestSuite","Mon Feb 16 11:30:08 UTC 2026","passed","Mon Feb 16 11:30:10 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that the content field validation fails for too short input and passes for valid content","608","verifyTooShortContent","TestSuite","Mon Feb 16 11:27:48 UTC 2026","passed","Mon Feb 16 11:27:48 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Precondition: login user, create EcoNews, open Edit News page by provided newsId, and switch to the required language","0","beforeMethod","TestSuite","Mon Feb 16 11:29:50 UTC 2026","broken","Mon Feb 16 11:29:50 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","beforeMethod"
"Precondition: login user, create EcoNews, open Edit News page by provided newsId, and switch to the required language","0","beforeMethod","TestSuite","Mon Feb 16 11:30:05 UTC 2026","broken","Mon Feb 16 11:30:05 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","beforeMethod"
"The test checks successful validation when uploading a valid PNG image","313","imgUploadPositive","TestSuite","Mon Feb 16 11:28:38 UTC 2026","passed","Mon Feb 16 11:28:38 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"","1463","signInTest","TestSuite","Mon Feb 16 11:30:13 UTC 2026","passed","Mon Feb 16 11:30:14 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","466","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Mon Feb 16 11:30:16 UTC 2026","passed","Mon Feb 16 11:30:16 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","5","verifyEcoNewsPageDataTest","TestSuite","Mon Feb 16 11:30:14 UTC 2026","failed","Mon Feb 16 11:30:14 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"Verify that the publish button is enabled and the warning disappears when the content is valid","30963","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Mon Feb 16 11:27:14 UTC 2026","broken","Mon Feb 16 11:27:45 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"The test checks validation error when uploading a GIF image (unsupported format)","140","imgUploadGIFNegative","TestSuite","Mon Feb 16 11:28:36 UTC 2026","passed","Mon Feb 16 11:28:36 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"","2622","isUserLoggedIn","TestSuite","Mon Feb 16 11:30:00 UTC 2026","broken","Mon Feb 16 11:30:03 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"Verify that the Edit News form contains the particular fields in English locale","170","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Mon Feb 16 11:29:50 UTC 2026","skipped","Mon Feb 16 11:29:50 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","1","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Mon Feb 16 11:26:38 UTC 2026","unknown","Mon Feb 16 11:26:38 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","431","CancelEditing","TestSuite","Mon Feb 16 11:30:05 UTC 2026","skipped","Mon Feb 16 11:30:05 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
