"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Edit News form contains the particular fields in English locale","9931","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Mar 14 20:43:26 UTC 2026","passed","Sat Mar 14 20:43:36 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"","0","removeAllTags","TestSuite","Sat Mar 14 20:45:40 UTC 2026","broken","Sat Mar 14 20:45:40 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","removeAllTags"
"Verify that deleting EcoNews without authorization returns 401 status code.","101","testDeleteEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Sat Mar 14 20:46:21 UTC 2026","passed","Sat Mar 14 20:46:21 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testDeleteEcoNewsByIdWithoutTokenShouldReturn401"
"","183","deleteCommentTest","TestSuite","Sat Mar 14 20:46:20 UTC 2026","passed","Sat Mar 14 20:46:20 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","deleteCommentTest"
"Verify that an authorized user can successfully delete an existing EcoNews item","291","testDeleteEcoNewsById","TestSuite","Sat Mar 14 20:46:21 UTC 2026","passed","Sat Mar 14 20:46:21 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteEcoNewsById"
"Verify that the Create News form contains the particular fields in English locale","9968","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Mar 14 20:42:01 UTC 2026","passed","Sat Mar 14 20:42:10 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that the system returns error when replying to a reply","134","testReplyToReplyShouldReturnError","TestSuite","Sat Mar 14 20:46:24 UTC 2026","passed","Sat Mar 14 20:46:24 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testReplyToReplyShouldReturnError"
"","122","getTagsByLanguageTest","TestSuite","Sat Mar 14 20:46:20 UTC 2026","passed","Sat Mar 14 20:46:20 UTC 2026","org.greencity.api.EcoNewsTagsTest","API Tests","org.greencity.api.EcoNewsTagsTest","getTagsByLanguageTest"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","224","verifyEcoNewsPageDataTest","TestSuite","Sat Mar 14 20:46:20 UTC 2026","passed","Sat Mar 14 20:46:20 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"","399","addCommentWithImagesTest","TestSuite","Sat Mar 14 20:46:19 UTC 2026","passed","Sat Mar 14 20:46:19 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addCommentWithImagesTest"
