"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","2","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Fri Feb 13 08:36:10 UTC 2026","unknown","Fri Feb 13 08:36:10 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"","882","checkFourTagsSelection","TestSuite","Fri Feb 13 08:38:12 UTC 2026","passed","Fri Feb 13 08:38:12 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that the publish button is enabled and the warning disappears when the content is valid","635","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Fri Feb 13 08:36:46 UTC 2026","failed","Fri Feb 13 08:36:47 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"The test checks validation error when uploading a GIF image (unsupported format)","124","imgUploadGIFNegative","TestSuite","Fri Feb 13 08:37:12 UTC 2026","passed","Fri Feb 13 08:37:12 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","11185","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Fri Feb 13 08:37:35 UTC 2026","passed","Fri Feb 13 08:37:46 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that the Create News form contains the particular fields in Ukrainian locale","8783","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Fri Feb 13 08:36:28 UTC 2026","passed","Fri Feb 13 08:36:37 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"The test checks validation when loading an image that is too large","235","imgUploadTooLargeNegative","TestSuite","Fri Feb 13 08:37:19 UTC 2026","passed","Fri Feb 13 08:37:20 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify that the content field validation fails for too short input and passes for valid content","531","verifyTooShortContent","TestSuite","Fri Feb 13 08:36:55 UTC 2026","passed","Fri Feb 13 08:36:55 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"","1169","secondTest","TestSuite","Fri Feb 13 08:37:52 UTC 2026","passed","Fri Feb 13 08:37:53 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Verify the validation of the title field","1898","verifyTitleFieldAndPublishButtonLogic","TestSuite","Fri Feb 13 08:37:03 UTC 2026","passed","Fri Feb 13 08:37:05 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"","1658","signInTest","TestSuite","Fri Feb 13 08:39:47 UTC 2026","passed","Fri Feb 13 08:39:49 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","535","verifyContentValidationAndPublishButtonLogic20","TestSuite","Fri Feb 13 08:36:46 UTC 2026","passed","Fri Feb 13 08:36:46 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"","1082","checkOneTagSelection","TestSuite","Fri Feb 13 08:38:18 UTC 2026","passed","Fri Feb 13 08:38:19 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","121358","CancelEditing","TestSuite","Fri Feb 13 08:37:45 UTC 2026","passed","Fri Feb 13 08:39:47 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that news can be published with empty Source field","8578","SourceFieldValidation","TestSuite","Fri Feb 13 08:37:03 UTC 2026","passed","Fri Feb 13 08:37:11 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"","1295","checkThreeTagsSelection","TestSuite","Fri Feb 13 08:38:25 UTC 2026","passed","Fri Feb 13 08:38:26 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"The test checks successful validation when uploading a valid PNG image","410","imgUploadPositive","TestSuite","Fri Feb 13 08:37:19 UTC 2026","passed","Fri Feb 13 08:37:19 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"","866","isUserLoggedIn","TestSuite","Fri Feb 13 08:38:05 UTC 2026","broken","Fri Feb 13 08:38:06 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","775","checkPreviewPage","TestSuite","Fri Feb 13 08:37:27 UTC 2026","failed","Fri Feb 13 08:37:27 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"Verify that the Edit News form contains the particular fields in English locale","11377","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Fri Feb 13 08:37:27 UTC 2026","passed","Fri Feb 13 08:37:38 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"","672","isLogin","TestSuite","Fri Feb 13 08:37:59 UTC 2026","passed","Fri Feb 13 08:38:00 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"Verify validation logic for invalid Source field and successful publish after correction","2274","SourceFieldNonValidValidation","TestSuite","Fri Feb 13 08:36:54 UTC 2026","passed","Fri Feb 13 08:36:56 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121546","testCancelButtonBehavior","TestSuite","Fri Feb 13 08:36:28 UTC 2026","passed","Fri Feb 13 08:38:30 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"","2904","isLogin","TestSuite","Fri Feb 13 08:37:47 UTC 2026","passed","Fri Feb 13 08:37:50 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"Verify that the Create News form contains the particular fields in English locale","9243","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Fri Feb 13 08:36:28 UTC 2026","passed","Fri Feb 13 08:36:38 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
