"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","190","addSubCommentTest","TestSuite","Sat Mar 14 16:29:05 UTC 2026","passed","Sat Mar 14 16:29:05 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addSubCommentTest"
"This test verifies that an authorized user can successfully create a new EcoNews item with image and receive a valid response with generated ID and correct data.","571","createEcoNewsWithImageTest","TestSuite","Sat Mar 14 16:29:04 UTC 2026","passed","Sat Mar 14 16:29:05 UTC 2026","org.greencity.api.CreateEcoNewsTest","API Tests","org.greencity.api.CreateEcoNewsTest","createEcoNewsWithImageTest"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","471","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Sat Mar 14 16:29:07 UTC 2026","passed","Sat Mar 14 16:29:07 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","118","testDeleteNonExistingEcoNewsShouldReturn404","TestSuite","Sat Mar 14 16:29:06 UTC 2026","passed","Sat Mar 14 16:29:06 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteNonExistingEcoNewsShouldReturn404"
"Verify that updating EcoNews without providing an image works correctly","153","testUpdateEcoNewsByIdWithoutImage","TestSuite","Sat Mar 14 16:29:08 UTC 2026","passed","Sat Mar 14 16:29:08 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"Verify that updating EcoNews without authorization returns 401 status code.","80","testUpdateEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Sat Mar 14 16:29:07 UTC 2026","passed","Sat Mar 14 16:29:07 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testUpdateEcoNewsByIdWithoutTokenShouldReturn401"
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","229","getEcoNewsLangTest","TestSuite","Sat Mar 14 16:29:07 UTC 2026","passed","Sat Mar 14 16:29:07 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsLangTest"
"Verify that active replies are correctly sorted:
1. By createdDate in descending order
2. By modifiedDate in descending order
3. By multiple fields (createdDate, modifiedDate) in descending order

Also verifies:
- Correct page metadata
- Correct reply order positions
","836","testSortByDates","TestSuite","Sat Mar 14 16:29:10 UTC 2026","passed","Sat Mar 14 16:29:10 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testSortByDates"
"Attempt to remove EcoNews from favorites without token - should return 401","81","removeFromFavorites_unauthorized_shouldReturn401","TestSuite","Sat Mar 14 16:29:11 UTC 2026","passed","Sat Mar 14 16:29:11 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","removeFromFavorites_unauthorized_shouldReturn401"
"Verify that active replies for a comment can be retrieved successfully without query parameters.","230","testGetActiveRepliesDefault","TestSuite","Sat Mar 14 16:29:09 UTC 2026","passed","Sat Mar 14 16:29:09 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesDefault"
"Attempt to add EcoNews to favorites without token - should return 401","89","addToFavorites_unauthorized_shouldReturn401","TestSuite","Sat Mar 14 16:29:10 UTC 2026","passed","Sat Mar 14 16:29:11 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","addToFavorites_unauthorized_shouldReturn401"
"","109","getEcoNewsCountByAuthorIdTest","TestSuite","Sat Mar 14 16:29:06 UTC 2026","passed","Sat Mar 14 16:29:06 UTC 2026","org.greencity.api.EcoNewsCountTest","API Tests","org.greencity.api.EcoNewsCountTest","getEcoNewsCountByAuthorIdTest"
"Verify that an attempt to get likes count on Eco News returns 200 status code.","85","countEcoNewsLikes","TestSuite","Sat Mar 14 16:29:11 UTC 2026","passed","Sat Mar 14 16:29:11 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","countEcoNewsLikes"
"","0","deleteCommentTest","TestSuite","Sat Mar 14 16:29:05 UTC 2026","skipped","Sat Mar 14 16:29:05 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","deleteCommentTest"
"Verify that comment without replies returns empty active replies page","120","testNoActiveReplies","TestSuite","Sat Mar 14 16:29:10 UTC 2026","passed","Sat Mar 14 16:29:10 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testNoActiveReplies"
"","669","addCommentWithImagesTest","TestSuite","Sat Mar 14 16:29:05 UTC 2026","passed","Sat Mar 14 16:29:05 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addCommentWithImagesTest"
"This test verifies that an authorized user can successfully create a new EcoNews item and receive a valid response with generated ID and correct data.","497","testCountActiveReplies","TestSuite","Sat Mar 14 16:29:09 UTC 2026","passed","Sat Mar 14 16:29:09 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testCountActiveReplies"
"","3064","signInTest","TestSuite","Sat Mar 14 16:29:00 UTC 2026","passed","Sat Mar 14 16:29:03 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"Verify that the system returns 400 Bad Request when invalid pagination or sorting parameters are provided.","519","testGetActiveRepliesShouldReturn400","TestSuite","Sat Mar 14 16:29:09 UTC 2026","passed","Sat Mar 14 16:29:10 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesShouldReturn400"
