"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31209","checkOneTagSelection","TestSuite","Tue Feb 17 11:56:20 UTC 2026","passed","Tue Feb 17 11:56:51 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify that updating EcoNews with a specific image is successful","473","testUpdateEcoNewsByIdWithImage","TestSuite","Tue Feb 17 11:56:54 UTC 2026","passed","Tue Feb 17 11:56:55 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121520","testCancelButtonBehavior","TestSuite","Tue Feb 17 11:53:14 UTC 2026","passed","Tue Feb 17 11:55:15 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7625","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Tue Feb 17 11:53:14 UTC 2026","passed","Tue Feb 17 11:53:22 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"Verify that requesting a non-existing EcoNews returns 404 status code.","163","getNonExistingEcoNewsTestShouldReturn404","TestSuite","Tue Feb 17 11:56:54 UTC 2026","passed","Tue Feb 17 11:56:54 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getNonExistingEcoNewsTestShouldReturn404"
"Attempt to remove EcoNews from favorites without token - should return 401","118","removeFromFavorites_unauthorized_shouldReturn401","TestSuite","Tue Feb 17 11:56:56 UTC 2026","passed","Tue Feb 17 11:56:56 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","removeFromFavorites_unauthorized_shouldReturn401"
"Add EcoNews to favorites and then remove it (authorized)","281","addAndRemoveEcoNewsFavorites_authorized","TestSuite","Tue Feb 17 11:56:55 UTC 2026","passed","Tue Feb 17 11:56:56 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addAndRemoveEcoNewsFavorites_authorized"
"Verify validation logic for invalid Source field and successful publish after correction","31612","SourceFieldNonValidValidation","TestSuite","Tue Feb 17 11:54:10 UTC 2026","broken","Tue Feb 17 11:54:41 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that deleting EcoNews without authorization returns 401 status code.","95","testDeleteEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Tue Feb 17 11:56:55 UTC 2026","passed","Tue Feb 17 11:56:55 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testDeleteEcoNewsByIdWithoutTokenShouldReturn401"
"Verify that EcoNews can be successfully retrieved by ID.","137","getEcoNewsByIdTest","TestSuite","Tue Feb 17 11:56:54 UTC 2026","broken","Tue Feb 17 11:56:54 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsByIdTest"
"","931","isLogin","TestSuite","Tue Feb 17 11:55:53 UTC 2026","passed","Tue Feb 17 11:55:54 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"Verify that news can be published with empty Source field","8826","SourceFieldValidation","TestSuite","Tue Feb 17 11:54:42 UTC 2026","passed","Tue Feb 17 11:54:50 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","251","getEcoNewsLangTest","TestSuite","Tue Feb 17 11:56:54 UTC 2026","passed","Tue Feb 17 11:56:54 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsLangTest"
"This test verifies that an authorized user can successfully create a new EcoNews item and receive a valid response with generated ID and correct data.","344","createEcoNewsSuccessTest","TestSuite","Tue Feb 17 11:56:53 UTC 2026","passed","Tue Feb 17 11:56:54 UTC 2026","org.greencity.api.CreateEcoNewsTest","API Tests","org.greencity.api.CreateEcoNewsTest","createEcoNewsSuccessTest"
"Verify that the Create News form contains the particular fields in English locale","9598","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Tue Feb 17 11:53:13 UTC 2026","passed","Tue Feb 17 11:53:23 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","641","checkPreviewPage","TestSuite","Tue Feb 17 11:55:05 UTC 2026","failed","Tue Feb 17 11:55:05 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
