"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1120","checkThreeTagsSelection","TestSuite","Sat Mar 14 18:27:13 UTC 2026","passed","Sat Mar 14 18:27:14 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Verify that updating EcoNews with a specific image is successful","476","testUpdateEcoNewsByIdWithImage","TestSuite","Sat Mar 14 18:29:30 UTC 2026","passed","Sat Mar 14 18:29:31 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"","221","Like a comment","TestSuite","Sat Mar 14 18:29:29 UTC 2026","passed","Sat Mar 14 18:29:29 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","likeCommentTest"
"This test verifies that an authorized user can successfully create a new EcoNews item and receive a valid response with generated ID and correct data.","478","testCountActiveReplies","TestSuite","Sat Mar 14 18:29:33 UTC 2026","passed","Sat Mar 14 18:29:33 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testCountActiveReplies"
"","110","deleteSubCommentTest","TestSuite","Sat Mar 14 18:29:29 UTC 2026","failed","Sat Mar 14 18:29:29 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","deleteSubCommentTest"
"Verify that an attempt to like user's own EcoNews returns 400 status code ","93","likeOwnEcoNews","TestSuite","Sat Mar 14 18:29:36 UTC 2026","passed","Sat Mar 14 18:29:36 UTC 2026","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","likeOwnEcoNews"
"","119","Testing if GET comment by ID works correctly","TestSuite","Sat Mar 14 18:29:29 UTC 2026","passed","Sat Mar 14 18:29:29 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","getCommentTest"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","837","checkPreviewPage","TestSuite","Sat Mar 14 18:26:04 UTC 2026","broken","Sat Mar 14 18:26:04 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"Verify that an attempt to get likes count on non-existing Eco News returns 404 status code.","84","countNonExistingEcoNewsLikes","TestSuite","Sat Mar 14 18:29:34 UTC 2026","passed","Sat Mar 14 18:29:35 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","countNonExistingEcoNewsLikes"
"Verify that the publish button is enabled and the warning disappears when the content is valid","31177","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Sat Mar 14 18:25:03 UTC 2026","broken","Sat Mar 14 18:25:34 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
