"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields in Ukrainian locale","6962","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Mar 14 18:27:23 UTC 2026","passed","Sat Mar 14 18:27:30 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"Verify the validation of the title field","1299","verifyTitleFieldAndPublishButtonLogic","TestSuite","Sat Mar 14 18:28:57 UTC 2026","passed","Sat Mar 14 18:28:58 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify validation logic for invalid Source field and successful publish after correction","31902","SourceFieldNonValidValidation","TestSuite","Sat Mar 14 18:28:18 UTC 2026","broken","Sat Mar 14 18:28:50 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"","85","deleteSubCommentTest","TestSuite","Sat Mar 14 18:32:07 UTC 2026","failed","Sat Mar 14 18:32:07 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","deleteSubCommentTest"
"","1573","signInTest","TestSuite","Sat Mar 14 18:32:04 UTC 2026","passed","Sat Mar 14 18:32:05 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","123","verifyEcoNewsPageDataTest","TestSuite","Sat Mar 14 18:32:07 UTC 2026","passed","Sat Mar 14 18:32:07 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"Verify that active replies for a comment can be retrieved successfully without query parameters.","141","testGetActiveRepliesDefault","TestSuite","Sat Mar 14 18:32:10 UTC 2026","passed","Sat Mar 14 18:32:10 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesDefault"
"Verify that updating EcoNews without providing an image works correctly","107","testUpdateEcoNewsByIdWithoutImage","TestSuite","Sat Mar 14 18:32:08 UTC 2026","passed","Sat Mar 14 18:32:09 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"Verify that updating EcoNews without authorization returns 401 status code.","42","testUpdateEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Sat Mar 14 18:32:08 UTC 2026","passed","Sat Mar 14 18:32:08 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testUpdateEcoNewsByIdWithoutTokenShouldReturn401"
"The test checks validation error when uploading a GIF image (unsupported format)","128","imgUploadGIFNegative","TestSuite","Sat Mar 14 18:29:04 UTC 2026","passed","Sat Mar 14 18:29:04 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
