"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the content field validation fails for too short input and passes for valid content","644","verifyTooShortContent","TestSuite","Mon Feb 16 22:28:09 UTC 2026","passed","Mon Feb 16 22:28:10 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Precondition: login user, create EcoNews, open Edit News page by provided newsId, and switch to the required language","0","beforeMethod","TestSuite","Mon Feb 16 22:29:45 UTC 2026","broken","Mon Feb 16 22:29:45 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","beforeMethod"
"Precondition: login user, create EcoNews, open Edit News page by provided newsId, and switch to the required language","0","beforeMethod","TestSuite","Mon Feb 16 22:29:40 UTC 2026","broken","Mon Feb 16 22:29:40 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","beforeMethod"
"The test checks validation when loading an image that is too large","208","imgUploadTooLargeNegative","TestSuite","Mon Feb 16 22:28:32 UTC 2026","passed","Mon Feb 16 22:28:32 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify that updating EcoNews without authorization returns 401 status code.","46","testUpdateEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Mon Feb 16 22:31:32 UTC 2026","passed","Mon Feb 16 22:31:32 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testUpdateEcoNewsByIdWithoutTokenShouldReturn401"
"The test checks validation error when uploading a GIF image (unsupported format)","111","imgUploadGIFNegative","TestSuite","Mon Feb 16 22:28:25 UTC 2026","passed","Mon Feb 16 22:28:25 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7141","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Mon Feb 16 22:27:18 UTC 2026","passed","Mon Feb 16 22:27:25 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"The test checks successful validation when uploading a valid PNG image","304","imgUploadPositive","TestSuite","Mon Feb 16 22:28:31 UTC 2026","passed","Mon Feb 16 22:28:31 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","111","testDeleteNonExistingEcoNewsShouldReturn404","TestSuite","Mon Feb 16 22:31:31 UTC 2026","passed","Mon Feb 16 22:31:31 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteNonExistingEcoNewsShouldReturn404"
"Verify the validation of the title field","2033","verifyTitleFieldAndPublishButtonLogic","TestSuite","Mon Feb 16 22:28:25 UTC 2026","passed","Mon Feb 16 22:28:27 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
