"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an attempt to like another user's EcoNews returns 200 status code","233","likeAnotherUsersEcoNewsById","TestSuite","Sat Mar 14 16:56:21 UTC 2026","failed","Sat Mar 14 16:56:22 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeAnotherUsersEcoNewsById"
"Add the same EcoNews twice - should return 400 error","46","addToFavoritesTwiceShouldReturnError400","TestSuite","Sat Mar 14 16:56:20 UTC 2026","failed","Sat Mar 14 16:56:20 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addToFavoritesTwiceShouldReturnError400"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","58","testDeleteNonExistingEcoNewsShouldReturn404","TestSuite","Sat Mar 14 16:56:18 UTC 2026","passed","Sat Mar 14 16:56:18 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteNonExistingEcoNewsShouldReturn404"
"Verify that updating EcoNews without authorization returns 401 status code.","40","testUpdateEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Sat Mar 14 16:56:18 UTC 2026","passed","Sat Mar 14 16:56:18 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testUpdateEcoNewsByIdWithoutTokenShouldReturn401"
"Verify that comment without replies returns empty active replies page","57","testNoActiveReplies","TestSuite","Sat Mar 14 16:56:20 UTC 2026","passed","Sat Mar 14 16:56:20 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testNoActiveReplies"
"","1605","isLogin","TestSuite","Sat Mar 14 16:54:06 UTC 2026","passed","Sat Mar 14 16:54:08 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","151","verifyEcoNewsPageDataTest","TestSuite","Sat Mar 14 16:56:17 UTC 2026","passed","Sat Mar 14 16:56:17 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"","126","addSubCommentTest","TestSuite","Sat Mar 14 16:56:17 UTC 2026","passed","Sat Mar 14 16:56:17 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addSubCommentTest"
"","61","getTagsByLanguageTest","TestSuite","Sat Mar 14 16:56:17 UTC 2026","passed","Sat Mar 14 16:56:18 UTC 2026","org.greencity.api.EcoNewsTagsTest","API Tests","org.greencity.api.EcoNewsTagsTest","getTagsByLanguageTest"
"Verify that active replies for a comment can be retrieved successfully without query parameters.","132","testGetActiveRepliesDefault","TestSuite","Sat Mar 14 16:56:20 UTC 2026","passed","Sat Mar 14 16:56:20 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesDefault"
