"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1038","checkFourTagsSelection","TestSuite","Fri Feb 13 09:44:22 UTC 2026","passed","Fri Feb 13 09:44:23 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that the publish button is enabled and the warning disappears when the content is valid","31245","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Fri Feb 13 09:42:10 UTC 2026","broken","Fri Feb 13 09:42:42 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7722","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Fri Feb 13 09:41:54 UTC 2026","passed","Fri Feb 13 09:42:02 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"","1133","checkThreeTagsSelection","TestSuite","Fri Feb 13 09:44:29 UTC 2026","passed","Fri Feb 13 09:44:30 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"","1606","signInTest","TestSuite","Fri Feb 13 09:46:03 UTC 2026","passed","Fri Feb 13 09:46:04 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","1","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Fri Feb 13 09:41:41 UTC 2026","unknown","Fri Feb 13 09:41:41 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","178","verifyContentValidationAndPublishButtonLogic20","TestSuite","Fri Feb 13 09:42:09 UTC 2026","passed","Fri Feb 13 09:42:10 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","782","checkPreviewPage","TestSuite","Fri Feb 13 09:43:43 UTC 2026","failed","Fri Feb 13 09:43:44 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"","1512","checkOneTagSelection","TestSuite","Fri Feb 13 09:44:25 UTC 2026","passed","Fri Feb 13 09:44:26 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify the validation of the title field","1302","verifyTitleFieldAndPublishButtonLogic","TestSuite","Fri Feb 13 09:43:28 UTC 2026","passed","Fri Feb 13 09:43:29 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify validation logic for invalid Source field and successful publish after correction","32098","SourceFieldNonValidValidation","TestSuite","Fri Feb 13 09:42:49 UTC 2026","broken","Fri Feb 13 09:43:21 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","121205","CancelEditing","TestSuite","Fri Feb 13 09:44:01 UTC 2026","passed","Fri Feb 13 09:46:03 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that the Create News form contains the particular fields in English locale","8886","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Fri Feb 13 09:41:53 UTC 2026","passed","Fri Feb 13 09:42:02 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"The test checks successful validation when uploading a valid PNG image","412","imgUploadPositive","TestSuite","Fri Feb 13 09:43:38 UTC 2026","passed","Fri Feb 13 09:43:38 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"","2900","isLogin","TestSuite","Fri Feb 13 09:44:04 UTC 2026","passed","Fri Feb 13 09:44:07 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121642","testCancelButtonBehavior","TestSuite","Fri Feb 13 09:41:52 UTC 2026","passed","Fri Feb 13 09:43:53 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","12901","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Fri Feb 13 09:43:52 UTC 2026","passed","Fri Feb 13 09:44:04 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"","1929","isUserLoggedIn","TestSuite","Fri Feb 13 09:44:15 UTC 2026","broken","Fri Feb 13 09:44:17 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"Verify that the content field validation fails for too short input and passes for valid content","498","verifyTooShortContent","TestSuite","Fri Feb 13 09:42:46 UTC 2026","passed","Fri Feb 13 09:42:47 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
