"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that updating EcoNews with a specific image is successful","458","testUpdateEcoNewsByIdWithImage","TestSuite","Wed Feb 18 16:22:16 UTC 2026","passed","Wed Feb 18 16:22:16 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"Attempt to add EcoNews to favorites without token - should return 401","39","addToFavorites_unauthorized_shouldReturn401","TestSuite","Wed Feb 18 16:22:19 UTC 2026","passed","Wed Feb 18 16:22:19 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","addToFavorites_unauthorized_shouldReturn401"
"Verify that active replies for a comment can be retrieved when page size is set to 1.","158","testGetActiveRepliesWithSizeOne","TestSuite","Wed Feb 18 16:22:18 UTC 2026","passed","Wed Feb 18 16:22:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesWithSizeOne"
"This test verifies that an authorized user can successfully create a new EcoNews item and receive a valid response with generated ID and correct data.","238","createEcoNewsSuccessTest","TestSuite","Wed Feb 18 16:22:15 UTC 2026","passed","Wed Feb 18 16:22:15 UTC 2026","org.greencity.api.CreateEcoNewsTest","API Tests","org.greencity.api.CreateEcoNewsTest","createEcoNewsSuccessTest"
"Verify that requesting a non-existing EcoNews returns 404 status code.","58","getNonExistingEcoNewsTestShouldReturn404","TestSuite","Wed Feb 18 16:22:16 UTC 2026","passed","Wed Feb 18 16:22:16 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getNonExistingEcoNewsTestShouldReturn404"
"Verify that the publish button is enabled and the warning disappears when the content is valid","30670","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Wed Feb 18 16:17:50 UTC 2026","broken","Wed Feb 18 16:18:20 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"Verify that the system returns 400 Bad Request when invalid pagination or sorting parameters are provided.","260","testGetActiveRepliesShouldReturn400","TestSuite","Wed Feb 18 16:22:18 UTC 2026","passed","Wed Feb 18 16:22:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesShouldReturn400"
"Verify that the content field validation fails for too short input and passes for valid content","515","verifyTooShortContent","TestSuite","Wed Feb 18 16:18:26 UTC 2026","passed","Wed Feb 18 16:18:26 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"","1038","checkFourTagsSelection","TestSuite","Wed Feb 18 16:20:22 UTC 2026","passed","Wed Feb 18 16:20:23 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","143","verifyEcoNewsPageDataTest","TestSuite","Wed Feb 18 16:22:15 UTC 2026","passed","Wed Feb 18 16:22:15 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"Verify that active replies for a comment can be retrieved successfully without query parameters.","164","testGetActiveRepliesDefault","TestSuite","Wed Feb 18 16:22:18 UTC 2026","passed","Wed Feb 18 16:22:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesDefault"
"Verify that the system returns 404 Not Found when requesting replies for a non-existing comment.","60","testGetActiveRepliesShouldReturn404","TestSuite","Wed Feb 18 16:22:18 UTC 2026","passed","Wed Feb 18 16:22:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesShouldReturn404"
"The test checks successful validation when uploading a valid PNG image","361","imgUploadPositive","TestSuite","Wed Feb 18 16:19:18 UTC 2026","passed","Wed Feb 18 16:19:18 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","1","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Wed Feb 18 16:17:17 UTC 2026","unknown","Wed Feb 18 16:17:17 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"","991","secondTest","TestSuite","Wed Feb 18 16:20:08 UTC 2026","passed","Wed Feb 18 16:20:09 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Verify that an attempt to like another user's EcoNews returns 200 status code","316","likeAnotherUsersEcoNewsById","TestSuite","Wed Feb 18 16:22:19 UTC 2026","passed","Wed Feb 18 16:22:19 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeAnotherUsersEcoNewsById"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","319","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Wed Feb 18 16:22:16 UTC 2026","passed","Wed Feb 18 16:22:16 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"Verify that the Create News form contains the particular fields in English locale","8011","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Wed Feb 18 16:17:35 UTC 2026","passed","Wed Feb 18 16:17:43 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"","1039","checkThreeTagsSelection","TestSuite","Wed Feb 18 16:20:28 UTC 2026","passed","Wed Feb 18 16:20:29 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Attempt to remove EcoNews from favorites without token - should return 401","34","removeFromFavorites_unauthorized_shouldReturn401","TestSuite","Wed Feb 18 16:22:19 UTC 2026","passed","Wed Feb 18 16:22:19 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","removeFromFavorites_unauthorized_shouldReturn401"
"Verify the validation of the title field","1658","verifyTitleFieldAndPublishButtonLogic","TestSuite","Wed Feb 18 16:19:04 UTC 2026","passed","Wed Feb 18 16:19:05 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify that active replies for a comment can be retrieved for a specific page (page=0, size=10).","152","testGetActiveRepliesWithPage","TestSuite","Wed Feb 18 16:22:18 UTC 2026","passed","Wed Feb 18 16:22:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesWithPage"
"Verify that an attempt to like non-existing EcoNews returns 404 status code","58","likeNonExistingEcoNewsById","TestSuite","Wed Feb 18 16:22:19 UTC 2026","passed","Wed Feb 18 16:22:19 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeNonExistingEcoNewsById"
