"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks successful validation when uploading a valid PNG image","396","imgUploadPositive","TestSuite","Mon Feb 16 21:58:14 UTC 2026","passed","Mon Feb 16 21:58:14 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"Verify that the content field validation fails for too short input and passes for valid content","500","verifyTooShortContent","TestSuite","Mon Feb 16 21:57:23 UTC 2026","passed","Mon Feb 16 21:57:23 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"","1358","checkThreeTagsSelection","TestSuite","Mon Feb 16 21:59:52 UTC 2026","passed","Mon Feb 16 21:59:53 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","843","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Mon Feb 16 22:00:23 UTC 2026","passed","Mon Feb 16 22:00:24 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"","396","testGetActiveReplies","TestSuite","Mon Feb 16 22:00:26 UTC 2026","passed","Mon Feb 16 22:00:26 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveReplies"
"Precondition: login user, create EcoNews, open Edit News page by provided newsId, and switch to the required language","0","beforeMethod","TestSuite","Mon Feb 16 21:59:30 UTC 2026","broken","Mon Feb 16 21:59:30 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","beforeMethod"
"The test checks validation error when uploading a GIF image (unsupported format)","142","imgUploadGIFNegative","TestSuite","Mon Feb 16 21:58:11 UTC 2026","passed","Mon Feb 16 21:58:12 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"Verify that news can be published with empty Source field","8326","SourceFieldValidation","TestSuite","Mon Feb 16 21:57:59 UTC 2026","passed","Mon Feb 16 21:58:07 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","278","verifyContentValidationAndPublishButtonLogic20","TestSuite","Mon Feb 16 21:56:45 UTC 2026","passed","Mon Feb 16 21:56:45 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"Verify the validation of the title field","1381","verifyTitleFieldAndPublishButtonLogic","TestSuite","Mon Feb 16 21:58:03 UTC 2026","passed","Mon Feb 16 21:58:05 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"","919","testGetActiveRepliesShouldReturn400","TestSuite","Mon Feb 16 22:00:26 UTC 2026","passed","Mon Feb 16 22:00:27 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesShouldReturn400"
"Verify that updating EcoNews with a specific image is successful","527","testUpdateEcoNewsByIdWithImage","TestSuite","Mon Feb 16 22:00:23 UTC 2026","passed","Mon Feb 16 22:00:24 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"","1691","secondTest","TestSuite","Mon Feb 16 21:59:32 UTC 2026","passed","Mon Feb 16 21:59:33 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
