"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that an authorized user can successfully create a new EcoNews item with image and receive a valid response with generated ID and correct data.","468","createEcoNewsWithImageTest","TestSuite","Sun Mar 15 12:20:27 UTC 2026","passed","Sun Mar 15 12:20:27 UTC 2026","org.greencity.api.CreateEcoNewsTest","API Tests","org.greencity.api.CreateEcoNewsTest","createEcoNewsWithImageTest"
"The test checks validation when loading an image that is too large","186","imgUploadTooLargeNegative","TestSuite","Sun Mar 15 12:16:50 UTC 2026","passed","Sun Mar 15 12:16:50 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify validation logic for invalid Source field and successful publish after correction","32243","SourceFieldNonValidValidation","TestSuite","Sun Mar 15 12:15:52 UTC 2026","broken","Sun Mar 15 12:16:25 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","929","testUpdateEcoNewsByIdShouldReturn400","TestSuite","Sun Mar 15 12:20:30 UTC 2026","passed","Sun Mar 15 12:20:31 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdShouldReturn400"
"Verify that an authorized user can successfully delete an existing EcoNews item","437","testDeleteEcoNewsById","TestSuite","Sun Mar 15 12:20:29 UTC 2026","passed","Sun Mar 15 12:20:30 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteEcoNewsById"
"The test checks successful validation when uploading a valid PNG image","457","imgUploadPositive","TestSuite","Sun Mar 15 12:16:42 UTC 2026","passed","Sun Mar 15 12:16:42 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"","566","addCommentWithImagesTest","TestSuite","Sun Mar 15 12:20:27 UTC 2026","passed","Sun Mar 15 12:20:27 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addCommentWithImagesTest"
"Verify that updating EcoNews with a specific image is successful","593","testUpdateEcoNewsByIdWithImage","TestSuite","Sun Mar 15 12:20:30 UTC 2026","passed","Sun Mar 15 12:20:30 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"","1913","isLogin","TestSuite","Sun Mar 15 12:17:59 UTC 2026","passed","Sun Mar 15 12:18:01 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"This test verifies that an authorized user can successfully create a new EcoNews item and receive a valid response with generated ID and correct data.","976","testCountActiveReplies","TestSuite","Sun Mar 15 12:20:33 UTC 2026","passed","Sun Mar 15 12:20:34 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testCountActiveReplies"
