"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Attempt to remove EcoNews from favorites without token - should return 401","108","removeFromFavorites_unauthorized_shouldReturn401","TestSuite","Sat Mar 14 21:54:07 UTC 2026","passed","Sat Mar 14 21:54:07 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","removeFromFavorites_unauthorized_shouldReturn401"
"Attempt to add EcoNews to favorites without token - should return 401","97","addToFavorites_unauthorized_shouldReturn401","TestSuite","Sat Mar 14 21:54:07 UTC 2026","passed","Sat Mar 14 21:54:07 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","addToFavorites_unauthorized_shouldReturn401"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","121242","CancelEditing","TestSuite","Sat Mar 14 21:51:56 UTC 2026","passed","Sat Mar 14 21:53:57 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"","98","getEcoNewsCountByAuthorIdTest","TestSuite","Sat Mar 14 21:54:02 UTC 2026","passed","Sat Mar 14 21:54:02 UTC 2026","org.greencity.api.EcoNewsCountTest","API Tests","org.greencity.api.EcoNewsCountTest","getEcoNewsCountByAuthorIdTest"
"","305","checkThreeTagsSelection","TestSuite","Sat Mar 14 21:52:21 UTC 2026","skipped","Sat Mar 14 21:52:22 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Verify that updating EcoNews without providing an image works correctly","177","testUpdateEcoNewsByIdWithoutImage","TestSuite","Sat Mar 14 21:54:04 UTC 2026","passed","Sat Mar 14 21:54:04 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"","385","addSubCommentWithImagesTest","TestSuite","Sat Mar 14 21:54:01 UTC 2026","passed","Sat Mar 14 21:54:01 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addSubCommentWithImagesTest"
"Verify that active replies are correctly sorted:
1. By createdDate in descending order
2. By modifiedDate in descending order
3. By multiple fields (createdDate, modifiedDate) in descending order

Also verifies:
- Correct page metadata
- Correct reply order positions
","1000","testSortByDates","TestSuite","Sat Mar 14 21:54:06 UTC 2026","passed","Sat Mar 14 21:54:07 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testSortByDates"
"","178","deleteSubCommentTest","TestSuite","Sat Mar 14 21:54:01 UTC 2026","passed","Sat Mar 14 21:54:02 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","deleteSubCommentTest"
"","31336","checkOneTagSelection","TestSuite","Sat Mar 14 21:51:49 UTC 2026","passed","Sat Mar 14 21:52:21 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"The test checks validation when loading an image that is too large","185","imgUploadTooLargeNegative","TestSuite","Sat Mar 14 21:50:28 UTC 2026","passed","Sat Mar 14 21:50:28 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","1","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Sat Mar 14 21:49:26 UTC 2026","unknown","Sat Mar 14 21:49:26 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"Verify that requesting a non-existing EcoNews returns 404 status code.","120","getNonExistingEcoNewsTestShouldReturn404","TestSuite","Sat Mar 14 21:54:03 UTC 2026","passed","Sat Mar 14 21:54:03 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getNonExistingEcoNewsTestShouldReturn404"
"Verify that EcoNews can be successfully retrieved by ID.","137","getEcoNewsByIdTest","TestSuite","Sat Mar 14 21:54:03 UTC 2026","passed","Sat Mar 14 21:54:03 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsByIdTest"
"Add EcoNews to favorites and then remove it (authorized)","238","addAndRemoveEcoNewsFavorites_authorized","TestSuite","Sat Mar 14 21:54:06 UTC 2026","passed","Sat Mar 14 21:54:07 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addAndRemoveEcoNewsFavorites_authorized"
"Verify that an attempt to get likes count on Eco News returns 200 status code.","127","countEcoNewsLikes","TestSuite","Sat Mar 14 21:54:08 UTC 2026","passed","Sat Mar 14 21:54:08 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","countEcoNewsLikes"
"Verify that updating EcoNews with a specific image is successful","497","testUpdateEcoNewsByIdWithImage","TestSuite","Sat Mar 14 21:54:03 UTC 2026","passed","Sat Mar 14 21:54:03 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
