"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an attempt to like user's own EcoNews returns 400 status code ","236","likeOwnEcoNews","TestSuite","Sat Mar 14 22:48:22 UTC 2026","passed","Sat Mar 14 22:48:22 UTC 2026","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","likeOwnEcoNews"
"Verify that the publish button is enabled and the warning disappears when the content is valid","61476","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Sat Mar 14 22:42:59 UTC 2026","failed","Sat Mar 14 22:44:00 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"Verify the validation of the title field","1454","verifyTitleFieldAndPublishButtonLogic","TestSuite","Sat Mar 14 22:44:47 UTC 2026","passed","Sat Mar 14 22:44:49 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify that an attempt to get likes count on non-existing Eco News returns 404 status code.","242","countNonExistingEcoNewsLikes","TestSuite","Sat Mar 14 22:48:19 UTC 2026","passed","Sat Mar 14 22:48:19 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","countNonExistingEcoNewsLikes"
"Verify that an attempt to like another user's EcoNews returns 200 status code","697","likeAnotherUsersEcoNewsById","TestSuite","Sat Mar 14 22:48:20 UTC 2026","passed","Sat Mar 14 22:48:21 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeAnotherUsersEcoNewsById"
"","1184","checkFourTagsSelection","TestSuite","Sat Mar 14 22:46:30 UTC 2026","passed","Sat Mar 14 22:46:31 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that updating EcoNews without providing an image works correctly","323","testUpdateEcoNewsByIdWithoutImage","TestSuite","Sat Mar 14 22:48:13 UTC 2026","passed","Sat Mar 14 22:48:13 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"","3183","isLogin","TestSuite","Sat Mar 14 22:46:19 UTC 2026","passed","Sat Mar 14 22:46:23 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"Verify that the system returns 404 Not Found when counting replies for a non-existing comment.","484","testCountActiveRepliesShouldReturn404","TestSuite","Sat Mar 14 22:48:15 UTC 2026","passed","Sat Mar 14 22:48:15 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testCountActiveRepliesShouldReturn404"
"The test checks validation error when uploading a GIF image (unsupported format)","122","imgUploadGIFNegative","TestSuite","Sat Mar 14 22:44:55 UTC 2026","passed","Sat Mar 14 22:44:55 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
