"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the validation of the title field","1346","verifyTitleFieldAndPublishButtonLogic","TestSuite","Tue Feb 17 14:51:25 UTC 2026","passed","Tue Feb 17 14:51:26 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify that updating EcoNews without providing an image works correctly","269","testUpdateEcoNewsByIdWithoutImage","TestSuite","Tue Feb 17 14:54:36 UTC 2026","passed","Tue Feb 17 14:54:36 UTC 2026","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","API Tests","org.greencity.api.EcoNewsById.UpdateEcoNewsByIdWithoutImageTest","testUpdateEcoNewsByIdWithoutImage"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","864","checkPreviewPage","TestSuite","Tue Feb 17 14:51:43 UTC 2026","failed","Tue Feb 17 14:51:44 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"Verify that EcoNews can be successfully retrieved by ID.","234","getEcoNewsByIdTest","TestSuite","Tue Feb 17 14:54:34 UTC 2026","passed","Tue Feb 17 14:54:34 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsByIdTest"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","255","testDeleteNonExistingEcoNewsShouldReturn404","TestSuite","Tue Feb 17 14:54:33 UTC 2026","passed","Tue Feb 17 14:54:33 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteNonExistingEcoNewsShouldReturn404"
"The test checks validation when loading an image that is too large","168","imgUploadTooLargeNegative","TestSuite","Tue Feb 17 14:51:40 UTC 2026","passed","Tue Feb 17 14:51:41 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify that active replies for a comment can be retrieved successfully without query parameters.","490","testGetActiveRepliesDefault","TestSuite","Tue Feb 17 14:54:38 UTC 2026","passed","Tue Feb 17 14:54:38 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesDefault"
"Verify that the Create News form contains the particular fields in Ukrainian locale","8776","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Tue Feb 17 14:49:49 UTC 2026","passed","Tue Feb 17 14:49:58 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"","392","isUserLoggedIn","TestSuite","Tue Feb 17 14:52:46 UTC 2026","passed","Tue Feb 17 14:52:46 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"Verify validation logic for invalid Source field and successful publish after correction","33002","SourceFieldNonValidValidation","TestSuite","Tue Feb 17 14:50:45 UTC 2026","broken","Tue Feb 17 14:51:18 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
