"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks validation error when uploading a GIF image (unsupported format)","93","imgUploadGIFNegative","TestSuite","Sat Feb 14 23:27:20 UTC 2026","passed","Sat Feb 14 23:27:20 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadGIFNegative"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121451","testCancelButtonBehavior","TestSuite","Sat Feb 14 23:25:40 UTC 2026","passed","Sat Feb 14 23:27:42 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","1","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Sat Feb 14 23:25:28 UTC 2026","unknown","Sat Feb 14 23:25:28 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"Verify that the content field validation fails for too short input and passes for valid content","713","verifyTooShortContent","TestSuite","Sat Feb 14 23:26:30 UTC 2026","passed","Sat Feb 14 23:26:30 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"","1407","isUserLoggedIn","TestSuite","Sat Feb 14 23:28:32 UTC 2026","broken","Sat Feb 14 23:28:34 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"","60959","checkFourTagsSelection","TestSuite","Sat Feb 14 23:28:42 UTC 2026","passed","Sat Feb 14 23:29:43 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","30166","CancelEditing","TestSuite","Sat Feb 14 23:27:46 UTC 2026","broken","Sat Feb 14 23:28:16 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that the publish button is enabled and the warning disappears when the content is valid","31013","verifyContentValidationAndPublishButtonLogicValidContent","TestSuite","Sat Feb 14 23:25:57 UTC 2026","broken","Sat Feb 14 23:26:28 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogicValidContent"
"","1151","isLogin","TestSuite","Sat Feb 14 23:28:26 UTC 2026","passed","Sat Feb 14 23:28:27 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"","2227","isLogin","TestSuite","Sat Feb 14 23:28:17 UTC 2026","passed","Sat Feb 14 23:28:20 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
"Verify the validation of the title field","1204","verifyTitleFieldAndPublishButtonLogic","TestSuite","Sat Feb 14 23:27:13 UTC 2026","passed","Sat Feb 14 23:27:14 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"","739","secondTest","TestSuite","Sat Feb 14 23:28:21 UTC 2026","passed","Sat Feb 14 23:28:21 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"","1","removeAllTags","TestSuite","Sat Feb 14 23:29:42 UTC 2026","broken","Sat Feb 14 23:29:42 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","removeAllTags"
"Verify validation logic for invalid Source field and successful publish after correction","31419","SourceFieldNonValidValidation","TestSuite","Sat Feb 14 23:26:34 UTC 2026","broken","Sat Feb 14 23:27:06 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"","1103","checkThreeTagsSelection","TestSuite","Sat Feb 14 23:28:42 UTC 2026","passed","Sat Feb 14 23:28:43 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"Verify that the Create News form contains the particular fields in Ukrainian locale","8149","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Feb 14 23:25:41 UTC 2026","passed","Sat Feb 14 23:25:49 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"The test checks validation when loading an image that is too large","185","imgUploadTooLargeNegative","TestSuite","Sat Feb 14 23:27:27 UTC 2026","passed","Sat Feb 14 23:27:27 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify that the Edit News form contains the particular fields in Ukrainian locale","60297","verifyEditNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Feb 14 23:27:34 UTC 2026","failed","Sat Feb 14 23:28:34 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestUA","verifyEditNewsFormFieldsVisibilityInUkrainianLocale"
"","1473","signInTest","TestSuite","Sat Feb 14 23:29:43 UTC 2026","passed","Sat Feb 14 23:29:44 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"","61235","checkOneTagSelection","TestSuite","Sat Feb 14 23:28:41 UTC 2026","failed","Sat Feb 14 23:29:42 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","234","verifyContentValidationAndPublishButtonLogic20","TestSuite","Sat Feb 14 23:25:55 UTC 2026","passed","Sat Feb 14 23:25:56 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"The test checks successful validation when uploading a valid PNG image","398","imgUploadPositive","TestSuite","Sat Feb 14 23:27:22 UTC 2026","passed","Sat Feb 14 23:27:22 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"Verify that the Create News form contains the particular fields in English locale","8506","verifyCreateNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Feb 14 23:25:40 UTC 2026","passed","Sat Feb 14 23:25:49 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestEN","verifyCreateNewsFormFieldsVisibilityInEnglishLocale"
"Verify that the Preview page displays the correct news title, content, author name, and creation date, and that the 'Back to Create News' button redirects correctly","796","checkPreviewPage","TestSuite","Sat Feb 14 23:27:27 UTC 2026","failed","Sat Feb 14 23:27:28 UTC 2026","org.greencity.ui.CreateNews.PreviewPageTest","UI Tests","org.greencity.ui.CreateNews.PreviewPageTest","checkPreviewPage"
"Verify that news can be published with empty Source field","8682","SourceFieldValidation","TestSuite","Sat Feb 14 23:27:06 UTC 2026","passed","Sat Feb 14 23:27:15 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"Verify that the Edit News form contains the particular fields in English locale","60176","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Feb 14 23:27:33 UTC 2026","failed","Sat Feb 14 23:28:34 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
