"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Add the same EcoNews twice - should return 400 error","313","addToFavoritesTwiceShouldReturnError400","TestSuite","Sat Mar 14 19:57:42 UTC 2026","passed","Sat Mar 14 19:57:42 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addToFavoritesTwiceShouldReturnError400"
"","1652","isLogin","TestSuite","Sat Mar 14 19:55:24 UTC 2026","passed","Sat Mar 14 19:55:25 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isLogin"
"","2182","isUserLoggedIn","TestSuite","Sat Mar 14 19:55:25 UTC 2026","passed","Sat Mar 14 19:55:27 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7398","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Sat Mar 14 19:52:56 UTC 2026","passed","Sat Mar 14 19:53:03 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"Attempt to remove EcoNews from favorites without token - should return 401","31","removeFromFavorites_unauthorized_shouldReturn401","TestSuite","Sat Mar 14 19:57:42 UTC 2026","passed","Sat Mar 14 19:57:42 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","removeFromFavorites_unauthorized_shouldReturn401"
"Verify that updating EcoNews with a specific image is successful","439","testUpdateEcoNewsByIdWithImage","TestSuite","Sat Mar 14 19:57:39 UTC 2026","passed","Sat Mar 14 19:57:40 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects to the EcoNews page","121480","testCancelButtonBehavior","TestSuite","Sat Mar 14 19:52:56 UTC 2026","passed","Sat Mar 14 19:54:57 UTC 2026","org.greencity.ui.CreateNews.CancelCreatingTest","UI Tests","org.greencity.ui.CreateNews.CancelCreatingTest","testCancelButtonBehavior"
"","172","Like a comment","TestSuite","Sat Mar 14 19:57:38 UTC 2026","passed","Sat Mar 14 19:57:38 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","likeCommentTest"
"","91","deleteSubCommentTest","TestSuite","Sat Mar 14 19:57:39 UTC 2026","passed","Sat Mar 14 19:57:39 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","deleteSubCommentTest"
"This test verifies that an authorized user can successfully create a new EcoNews item and receive a valid response with generated ID and correct data.","225","createEcoNewsSuccessTest","TestSuite","Sat Mar 14 19:57:38 UTC 2026","passed","Sat Mar 14 19:57:38 UTC 2026","org.greencity.api.CreateEcoNewsTest","API Tests","org.greencity.api.CreateEcoNewsTest","createEcoNewsSuccessTest"
"The test checks successful validation when uploading a valid PNG image","487","imgUploadPositive","TestSuite","Sat Mar 14 19:54:23 UTC 2026","passed","Sat Mar 14 19:54:24 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadPositive"
"Verify validation logic for invalid Source field and successful publish after correction","1812","SourceFieldNonValidValidation","TestSuite","Sat Mar 14 19:53:57 UTC 2026","passed","Sat Mar 14 19:53:59 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that the system returns 400 Bad Request when invalid pagination or sorting parameters are provided.","295","testGetActiveRepliesShouldReturn400","TestSuite","Sat Mar 14 19:57:41 UTC 2026","passed","Sat Mar 14 19:57:41 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesShouldReturn400"
"","294","addSubCommentWithImagesTest","TestSuite","Sat Mar 14 19:57:38 UTC 2026","passed","Sat Mar 14 19:57:39 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addSubCommentWithImagesTest"
"","1226","secondTest","TestSuite","Sat Mar 14 19:55:18 UTC 2026","passed","Sat Mar 14 19:55:19 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Verify that an attempt to get likes count on non-existing Eco News returns 404 status code.","25","countNonExistingEcoNewsLikes","TestSuite","Sat Mar 14 19:57:42 UTC 2026","passed","Sat Mar 14 19:57:42 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","countNonExistingEcoNewsLikes"
"Verify that the Edit News form contains the particular fields in English locale","10997","verifyEditNewsFormFieldsVisibilityInEnglishLocale","TestSuite","Sat Mar 14 19:55:04 UTC 2026","passed","Sat Mar 14 19:55:15 UTC 2026","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","UI Tests","org.greencity.ui.EditNews.EditNewsFormVisibilityTestEN","verifyEditNewsFormFieldsVisibilityInEnglishLocale"
"The test checks validation when loading an image that is too large","195","imgUploadTooLargeNegative","TestSuite","Sat Mar 14 19:54:27 UTC 2026","passed","Sat Mar 14 19:54:27 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
