"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","30017","CancelEditing","TestSuite","Tue Feb 17 11:51:32 UTC 2026","broken","Tue Feb 17 11:52:02 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","3","verifyEcoNewsPageDataTest","TestSuite","Tue Feb 17 11:52:04 UTC 2026","failed","Tue Feb 17 11:52:04 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"Verify validation logic for invalid Source field and successful publish after correction","2233","SourceFieldNonValidValidation","TestSuite","Tue Feb 17 11:49:59 UTC 2026","passed","Tue Feb 17 11:50:02 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"","1333","checkFourTagsSelection","TestSuite","Tue Feb 17 11:51:49 UTC 2026","passed","Tue Feb 17 11:51:50 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkFourTagsSelection"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","2","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Tue Feb 17 11:49:20 UTC 2026","unknown","Tue Feb 17 11:49:20 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"Verify that the Create News form contains the particular fields in Ukrainian locale","7971","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale","TestSuite","Tue Feb 17 11:49:38 UTC 2026","passed","Tue Feb 17 11:49:46 UTC 2026","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","UI Tests","org.greencity.ui.CreateNews.CreateNewsFormVisibilityTestUA","verifyCreateNewsFormFieldsVisibilityInUkrainianLocale"
"","1108","checkThreeTagsSelection","TestSuite","Tue Feb 17 11:51:56 UTC 2026","passed","Tue Feb 17 11:51:57 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkThreeTagsSelection"
"","1017","isUserLoggedIn","TestSuite","Tue Feb 17 11:51:47 UTC 2026","broken","Tue Feb 17 11:51:48 UTC 2026","org.greencity.ui.FirstTestWithUser","UI Tests","org.greencity.ui.FirstTestWithUser","isUserLoggedIn"
"Verify the validation of the title field","1992","verifyTitleFieldAndPublishButtonLogic","TestSuite","Tue Feb 17 11:50:08 UTC 2026","passed","Tue Feb 17 11:50:10 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"","1448","signInTest","TestSuite","Tue Feb 17 11:52:02 UTC 2026","passed","Tue Feb 17 11:52:04 UTC 2026","org.greencity.api.OwnSecurityTest","API Tests","org.greencity.api.OwnSecurityTest","signInTest"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","171","testDeleteNonExistingEcoNewsShouldReturn404","TestSuite","Tue Feb 17 11:52:05 UTC 2026","passed","Tue Feb 17 11:52:05 UTC 2026","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.DeleteEcoNewsByIdTest","testDeleteNonExistingEcoNewsShouldReturn404"
"","1182","checkOneTagSelection","TestSuite","Tue Feb 17 11:51:54 UTC 2026","passed","Tue Feb 17 11:51:55 UTC 2026","org.greencity.ui.TagSelectionTest","UI Tests","org.greencity.ui.TagSelectionTest","checkOneTagSelection"
"","796","secondTest","TestSuite","Tue Feb 17 11:51:36 UTC 2026","passed","Tue Feb 17 11:51:37 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","secondTest"
"Add the same EcoNews twice - should return 400 error","136","addToFavoritesTwiceShouldReturnError400","TestSuite","Tue Feb 17 11:52:06 UTC 2026","passed","Tue Feb 17 11:52:06 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithTokenTest","addToFavoritesTwiceShouldReturnError400"
"Verify that updating EcoNews without authorization returns 401 status code.","47","testUpdateEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Tue Feb 17 11:52:06 UTC 2026","passed","Tue Feb 17 11:52:06 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testUpdateEcoNewsByIdWithoutTokenShouldReturn401"
"Verify that updating EcoNews with a specific image is successful","453","testUpdateEcoNewsByIdWithImage","TestSuite","Tue Feb 17 11:52:05 UTC 2026","passed","Tue Feb 17 11:52:06 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","testUpdateEcoNewsByIdWithImage"
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","121","getEcoNewsLangTest","TestSuite","Tue Feb 17 11:52:05 UTC 2026","passed","Tue Feb 17 11:52:05 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsLangTest"
"Verify that the content field validation fails for too short input and passes for valid content","576","verifyTooShortContent","TestSuite","Tue Feb 17 11:50:00 UTC 2026","passed","Tue Feb 17 11:50:01 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyTooShortContent"
"Verify that the publish button is disabled and a warning is displayed when the content is shorter than 20 characters","232","verifyContentValidationAndPublishButtonLogic20","TestSuite","Tue Feb 17 11:49:54 UTC 2026","passed","Tue Feb 17 11:49:54 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic20"
"The test checks validation when loading an image that is too large","229","imgUploadTooLargeNegative","TestSuite","Tue Feb 17 11:50:22 UTC 2026","passed","Tue Feb 17 11:50:22 UTC 2026","org.greencity.ui.CreateNews.UploadImageTest","UI Tests","org.greencity.ui.CreateNews.UploadImageTest","imgUploadTooLargeNegative"
"Verify that requesting a non-existing EcoNews returns 404 status code.","70","getNonExistingEcoNewsTestShouldReturn404","TestSuite","Tue Feb 17 11:52:05 UTC 2026","passed","Tue Feb 17 11:52:05 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getNonExistingEcoNewsTestShouldReturn404"
"Verify that news can be published with empty Source field","9292","SourceFieldValidation","TestSuite","Tue Feb 17 11:50:07 UTC 2026","passed","Tue Feb 17 11:50:16 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldValidation"
"","1198","isLogin","TestSuite","Tue Feb 17 11:51:34 UTC 2026","passed","Tue Feb 17 11:51:35 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
