"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that the EcoNews page API returns correct pagination data and validates the first news item, including its ID, title, author details, and tags.","276","verifyEcoNewsPageDataTest","TestSuite","Tue Mar 17 13:10:18 UTC 2026","passed","Tue Mar 17 13:10:19 UTC 2026","org.greencity.api.EcoNewsTest","API Tests","org.greencity.api.EcoNewsTest","verifyEcoNewsPageDataTest"
"Stress test: verify that the content is truncated correctly to 63,206 symbols","2","verifyContentValidationAndPublishButtonLogic63206","TestSuite","Tue Mar 17 13:05:24 UTC 2026","unknown","Tue Mar 17 13:05:24 UTC 2026","org.greencity.ui.CreateNews.ContentValidationTest","UI Tests","org.greencity.ui.CreateNews.ContentValidationTest","verifyContentValidationAndPublishButtonLogic63206"
"Attempt to add EcoNews to favorites without token - should return 401","167","addToFavorites_unauthorized_shouldReturn401","TestSuite","Tue Mar 17 13:10:26 UTC 2026","passed","Tue Mar 17 13:10:26 UTC 2026","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.FavoriteEcoNewsWithoutTokenTest","addToFavorites_unauthorized_shouldReturn401"
"Verified that a text-only comment is successfully created and returns correct data.","277","addCommentTest","TestSuite","Tue Mar 17 13:10:17 UTC 2026","passed","Tue Mar 17 13:10:18 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentTest","addCommentTest"
"Verify that deleting EcoNews without authorization returns 401 status code.","173","testDeleteEcoNewsByIdWithoutTokenShouldReturn401","TestSuite","Tue Mar 17 13:10:21 UTC 2026","passed","Tue Mar 17 13:10:21 UTC 2026","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.UnauthorizedEcoNewsByIdTest","testDeleteEcoNewsByIdWithoutTokenShouldReturn401"
"Verify that an attempt to get likes count on non-existing Eco News returns 404 status code.","171","countNonExistingEcoNewsLikes","TestSuite","Tue Mar 17 13:10:27 UTC 2026","passed","Tue Mar 17 13:10:27 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","countNonExistingEcoNewsLikes"
"","188","getTagsByLanguageTest","TestSuite","Tue Mar 17 13:10:19 UTC 2026","passed","Tue Mar 17 13:10:19 UTC 2026","org.greencity.api.EcoNewsTagsTest","API Tests","org.greencity.api.EcoNewsTagsTest","getTagsByLanguageTest"
"Verify that active replies for a comment can be retrieved successfully without query parameters.","397","testGetActiveRepliesDefault","TestSuite","Tue Mar 17 13:10:23 UTC 2026","passed","Tue Mar 17 13:10:24 UTC 2026","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","API Tests","org.greencity.api.ecoNewsComment.EcoNewsCommentRepliesTest","testGetActiveRepliesDefault"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","120971","CancelEditing","TestSuite","Tue Mar 17 13:08:08 UTC 2026","passed","Tue Mar 17 13:10:09 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify the validation of the title field: empty, exceeded limit, and valid states.","2122","verifyTitleFieldAndPublishButtonLogic","TestSuite","Tue Mar 17 13:06:18 UTC 2026","passed","Tue Mar 17 13:06:21 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
