"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that an attempt to like non-existing EcoNews returns 404 status code","97","likeNonExistingEcoNewsById","TestSuite","Tue Feb 17 12:19:23 UTC 2026","passed","Tue Feb 17 12:19:23 UTC 2026","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeEcoNewsByIdTest","likeNonExistingEcoNewsById"
"Verify that an attempt to get likes count on non-existing Eco News returns 404 status code.","124","countNonExistingEcoNewsLikes","TestSuite","Tue Feb 17 12:19:23 UTC 2026","passed","Tue Feb 17 12:19:23 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdWithoutTokenTest","countNonExistingEcoNewsLikes"
"Verify that an attempt to get likes count on Eco News returns 200 status code.","130","countEcoNewsLikes","TestSuite","Tue Feb 17 12:19:23 UTC 2026","passed","Tue Feb 17 12:19:23 UTC 2026","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","API Tests","org.greencity.api.EcoNewsById.CountEcoNewsLikesByIdTest","countEcoNewsLikes"
"Verify the validation of the title field","1312","verifyTitleFieldAndPublishButtonLogic","TestSuite","Tue Feb 17 12:17:49 UTC 2026","passed","Tue Feb 17 12:17:50 UTC 2026","org.greencity.ui.CreateNews.TitleValidationTest","UI Tests","org.greencity.ui.CreateNews.TitleValidationTest","verifyTitleFieldAndPublishButtonLogic"
"Verify validation logic for invalid Source field and successful publish after correction","32248","SourceFieldNonValidValidation","TestSuite","Tue Feb 17 12:17:10 UTC 2026","broken","Tue Feb 17 12:17:42 UTC 2026","org.greencity.ui.CreateNews.SourceValidationTest","UI Tests","org.greencity.ui.CreateNews.SourceValidationTest","SourceFieldNonValidValidation"
"Verify that clicking the Cancel button during editing triggers a confirmation modal, and selecting 'Yes, cancel' closes the editor","30172","CancelEditing","TestSuite","Tue Feb 17 12:18:23 UTC 2026","broken","Tue Feb 17 12:18:53 UTC 2026","org.greencity.ui.EditNews.CancelEditingTest","UI Tests","org.greencity.ui.EditNews.CancelEditingTest","CancelEditing"
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","210","getEcoNewsLangTest","TestSuite","Tue Feb 17 12:19:22 UTC 2026","passed","Tue Feb 17 12:19:22 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsLangTest"
"Verify that EcoNews can be successfully retrieved by ID.","110","getEcoNewsByIdTest","TestSuite","Tue Feb 17 12:19:22 UTC 2026","broken","Tue Feb 17 12:19:22 UTC 2026","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","API Tests","org.greencity.api.EcoNewsById.EcoNewsByIdWithImageTest","getEcoNewsByIdTest"
"Verify that an attempt to like user's own EcoNews returns 400 status code ","91","likeOwnEcoNews","TestSuite","Tue Feb 17 12:19:24 UTC 2026","passed","Tue Feb 17 12:19:24 UTC 2026","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","API Tests","org.greencity.api.EcoNewsById.LikeOwnEcoNewsByIdTest","likeOwnEcoNews"
"","394","isLogin","TestSuite","Tue Feb 17 12:18:54 UTC 2026","passed","Tue Feb 17 12:18:54 UTC 2026","org.greencity.ui.FirstTest","UI Tests","org.greencity.ui.FirstTest","isLogin"
